,k_index,加权合计POI,人口密度,商铺人均消费,房价,不加权POI合计,经度,纬度,normalized_density
309,309,0.0,0.0,0.0,0.0,0,135.6822216,36.13106409,
310,310,0.0,0.0,0.0,0.0,0,135.6999978,36.13106409,
311,311,2.54,658.1882575,0.0,0.0,3,134.7045293,36.14618557,-0.7119676462290687
312,312,21.5,658.1882575,256.5,0.0,30,134.7223055,36.14618557,-0.4793628318171517
313,313,13.65,658.1882575,0.0,0.0,20,134.7400817,36.14618557,-0.5655127630808247
314,314,17.89,658.1882575,0.0,0.0,14,134.7578579,36.14618557,-0.6172027218390285
315,315,27.99,658.1882575,0.0,0.0,40,134.7756341,36.14618557,-0.39321290055347874
316,316,37.89,658.1882575,0.0,0.0,44,134.7934104,36.14618557,-0.35875292804800957
317,317,30.78,658.1882575,0.0,0.0,43,134.8111866,36.14618557,-0.36736792117437683
318,318,6.15,803.1941815,0.0,0.0,7,134.8289628,36.14618557,-0.6775076737235995
319,319,5.05,1165.708991,0.0,0.0,12,134.846739,36.14618557,-0.634432708091763
320,320,17.36,1165.708991,0.0,0.0,21,134.8645153,36.14618557,-0.5568977699544574
321,321,20.38,673.3271282,0.0,0.0,24,134.8822915,36.14618557,-0.5310527905753555
322,322,16.03,1141.242812,0.0,0.0,21,134.9000677,36.14618557,-0.5568977699544574
323,323,3.68,1072.29267,0.0,0.0,11,134.9178439,36.14618557,-0.6430477012181304
324,324,8.52,703.2981982,117.0,0.0,10,134.9356202,36.14618557,-0.6516626943444976
325,325,18.11,678.3317109,0.0,0.0,20,134.9533964,36.14618557,-0.5655127630808247
326,326,10.75,1180.169016,0.0,0.0,12,134.9711726,36.14618557,-0.634432708091763
327,327,12.3,1180.169016,0.0,0.0,31,134.9889488,36.14618557,-0.4707478386907844
328,328,7.47,1180.169016,0.0,0.0,17,135.0067251,36.14618557,-0.5913577424599266
329,329,9.39,1180.169016,0.0,0.0,18,135.0245013,36.14618557,-0.5827427493335593
330,330,16.18,1180.169016,0.0,0.0,16,135.0422775,36.14618557,-0.5999727355862938
331,331,71.47,0.0,0.0,0.0,39,135.0600537,36.14618557,-0.40182789367984606
332,332,113.45,0.0,204.0,0.0,178,135.07783,36.14618557,0.7956561508852082
333,333,6.25,0.0,0.0,0.0,13,135.0956062,36.14618557,-0.6258177149653957
334,334,7.69,0.0,0.0,0.0,10,135.1133824,36.14618557,-0.6516626943444976
335,335,5.0,494.4307882,0.0,0.0,12,135.1311586,36.14618557,-0.634432708091763
336,336,8.63,414.8453173,0.0,0.0,10,135.1489349,36.14618557,-0.6516626943444976
337,337,12.91,414.8453173,0.0,0.0,22,135.1667111,36.14618557,-0.5482827768280901
338,338,54.12,414.8453173,0.0,0.0,14,135.1844873,36.14618557,-0.6172027218390285
339,339,57.83,414.8453173,0.0,0.0,96,135.2022635,36.14618557,0.0892267145230899
340,340,17.49,414.8453173,0.0,0.0,25,135.2200397,36.14618557,-0.5224377974489882
341,341,18.17,414.8453173,0.0,0.0,24,135.237816,36.14618557,-0.5310527905753555
342,342,18.48,414.8453173,0.0,0.0,32,135.2555922,36.14618557,-0.46213284556441714
343,343,10.29,666.3760454,136.0,0.0,18,135.2733684,36.14618557,-0.5827427493335593
344,344,24.34,727.9303792,0.0,0.0,26,135.2911446,36.14618557,-0.5138228043226208
345,345,109.84,192.5203442,0.0,1931250.0,66,135.3089209,36.14618557,-0.169223079267929
346,346,147.16,170.5634658,266.0,905576.9231,209,135.3266971,36.14618557,1.0627209378025944
347,347,16.93,170.5634658,111.0,0.0,20,135.3444733,36.14618557,-0.5655127630808247
348,348,6.6,170.5634658,5836.0,0.0,8,135.3622495,36.14618557,-0.6688926805972323
349,349,0.0,170.5634658,0.0,0.0,1,135.3800258,36.14618557,-0.7291976324818034
350,350,8.38,170.5634658,0.0,0.0,7,135.397802,36.14618557,-0.6775076737235995
351,351,3.39,170.5634658,5864.0,0.0,4,135.4155782,36.14618557,-0.7033526531027015
352,352,4.54,170.5634658,0.0,0.0,5,135.4333544,36.14618557,-0.6947376599763341
353,353,11.75,170.5634658,0.0,0.0,18,135.4511307,36.14618557,-0.5827427493335593
354,354,13.3,170.5634658,0.0,0.0,8,135.4689069,36.14618557,-0.6688926805972323
355,355,13.74,170.5634658,0.0,0.0,23,135.4866831,36.14618557,-0.5396677837017227
356,356,10.42,170.5634658,0.0,702222.2222,12,135.5044593,36.14618557,-0.634432708091763
357,357,4.64,170.5634658,0.0,0.0,5,135.5222356,36.14618557,-0.6947376599763341
358,358,1.0,170.5634658,0.0,0.0,3,135.5400118,36.14618557,-0.7119676462290687
359,359,1.34,0.0,0.0,0.0,0,135.557788,36.14618557,
360,360,14.83,0.0,0.0,739000.0,10,135.5755642,36.14618557,-0.6516626943444976
361,361,7.83,0.0,0.0,0.0,12,135.5933404,36.14618557,-0.634432708091763
362,362,35.0,0.0,0.0,0.0,7,135.6111167,36.14618557,-0.6775076737235995
363,363,95.47,0.0,0.0,0.0,68,135.6288929,36.14618557,-0.15199309301519442
364,364,42.42,0.0,183.3333333,1455862.069,82,135.6466691,36.14618557,-0.03138318924605226
365,365,8.25,42.86625018,0.0,0.0,6,135.6644453,36.14618557,-0.6861226668499668
366,366,7.38,42.86625018,0.0,0.0,10,135.6822216,36.14618557,-0.6516626943444976
367,367,5.29,42.86625018,0.0,0.0,5,135.6999978,36.14618557,-0.6947376599763341
368,368,4.61,0.0,0.0,0.0,5,135.717774,36.14618557,-0.6947376599763341
369,369,2.54,0.0,0.0,0.0,0,135.7355502,36.14618557,
370,370,13.05,658.1882575,0.0,0.0,21,134.7223055,36.16130705,-0.5568977699544574
371,371,7.93,658.1882575,0.0,0.0,13,134.7400817,36.16130705,-0.6258177149653957
372,372,119.45,658.1882575,0.0,0.0,12,134.7578579,36.16130705,-0.634432708091763
373,373,188.95,658.1882575,0.0,0.0,274,134.7756341,36.16130705,1.6226954910164688
374,374,73.42,658.1882575,0.0,0.0,96,134.7934104,36.16130705,0.0892267145230899
375,375,31.76,682.3559115,0.0,0.0,42,134.8111866,36.16130705,-0.37598291430074415
376,376,2.4,1165.708991,0.0,0.0,7,134.8289628,36.16130705,-0.6775076737235995
377,377,6.21,1165.708991,0.0,0.0,20,134.846739,36.16130705,-0.5655127630808247
378,378,4.36,1165.708991,0.0,0.0,28,134.8645153,36.16130705,-0.4965928180698863
379,379,6.1,823.1824779,0.0,0.0,9,134.8822915,36.16130705,-0.6602776874708649
380,380,19.85,1165.708991,0.0,0.0,19,134.9000677,36.16130705,-0.5741277562071919
381,381,10.1,1165.708991,18750.0,0.0,21,134.9178439,36.16130705,-0.5568977699544574
382,382,10.8,1165.708991,0.0,0.0,21,134.9356202,36.16130705,-0.5568977699544574
383,383,7.49,1113.441247,0.0,0.0,9,134.9533964,36.16130705,-0.6602776874708649
384,384,11.1,1180.169016,0.0,0.0,23,134.9711726,36.16130705,-0.5396677837017227
385,385,11.8,1180.169016,0.0,0.0,13,134.9889488,36.16130705,-0.6258177149653957
386,386,10.7,1180.169016,0.0,0.0,22,135.0067251,36.16130705,-0.5482827768280901
387,387,13.94,1180.169016,0.0,0.0,12,135.0245013,36.16130705,-0.634432708091763
388,388,57.63,1180.169016,0.0,0.0,65,135.0422775,36.16130705,-0.1778380723942963
389,389,43.35,1180.169016,0.0,0.0,65,135.0600537,36.16130705,-0.1778380723942963
390,390,7.8,1180.169016,0.0,0.0,21,135.07783,36.16130705,-0.5568977699544574
391,391,9.68,0.0,0.0,0.0,16,135.0956062,36.16130705,-0.5999727355862938
392,392,15.49,653.6017301,0.0,0.0,23,135.1133824,36.16130705,-0.5396677837017227
393,393,21.05,653.6017301,111.0,0.0,32,135.1311586,36.16130705,-0.46213284556441714
394,394,2.4,483.0614352,0.0,0.0,7,135.1489349,36.16130705,-0.6775076737235995
395,395,18.71,414.8453173,0.0,0.0,24,135.1667111,36.16130705,-0.5310527905753555
396,396,25.68,414.8453173,0.0,0.0,9,135.1844873,36.16130705,-0.6602776874708649
397,397,63.36,414.8453173,0.0,0.0,83,135.2022635,36.16130705,-0.022768196119684964
398,398,33.31,414.8453173,0.0,0.0,38,135.2200397,36.16130705,-0.4104428868062133
399,399,42.39,414.8453173,0.0,0.0,58,135.237816,36.16130705,-0.23814302427886738
400,400,14.98,414.8453173,0.0,0.0,21,135.2555922,36.16130705,-0.5568977699544574
401,401,157.95,895.1404532,0.0,0.0,32,135.2733684,36.16130705,-0.46213284556441714
402,402,175.61,895.1404532,0.0,1400000.0,281,135.2911446,36.16130705,1.68300044290104
403,403,33.46,880.6489135,0.0,0.0,50,135.3089209,36.16130705,-0.30706296928980575
404,404,27.66,329.0646818,0.0,0.0,32,135.3266971,36.16130705,-0.46213284556441714
405,405,22.33,170.5634658,188.0,0.0,24,135.3444733,36.16130705,-0.5310527905753555
406,406,5.9,170.5634658,5890.0,0.0,16,135.3622495,36.16130705,-0.5999727355862938
407,407,13.28,170.5634658,0.0,0.0,3,135.3800258,36.16130705,-0.7119676462290687
408,408,25.39,271.6060433,0.0,643913.0435,40,135.397802,36.16130705,-0.39321290055347874
409,409,6.01,1089.132352,0.0,0.0,11,135.4155782,36.16130705,-0.6430477012181304
410,410,20.83,1036.642702,0.0,0.0,14,135.4333544,36.16130705,-0.6172027218390285
411,411,36.01,170.5634658,0.0,0.0,21,135.4511307,36.16130705,-0.5568977699544574
412,412,39.67,170.5634658,35.0,595555.5556,60,135.4689069,36.16130705,-0.2209130380261328
413,413,27.58,170.5634658,5804.0,0.0,11,135.4866831,36.16130705,-0.6430477012181304
414,414,65.03,170.5634658,0.0,920000.0,76,135.5044593,36.16130705,-0.08307314800425604
415,415,26.11,170.5634658,0.0,640000.0,37,135.5222356,36.16130705,-0.41905787993258065
416,416,14.6,170.5634658,0.0,0.0,18,135.5400118,36.16130705,-0.5827427493335593
417,417,1.15,170.5634658,0.0,0.0,2,135.557788,36.16130705,-0.720582639355436
418,418,2.3,772.0509011,0.0,0.0,2,135.5755642,36.16130705,-0.720582639355436
419,419,12.8,772.0509011,0.0,740000.0,9,135.5933404,36.16130705,-0.6602776874708649
420,420,39.49,772.0509011,0.0,0.0,28,135.6111167,36.16130705,-0.4965928180698863
421,421,95.49,0.0,0.0,0.0,28,135.6288929,36.16130705,-0.4965928180698863
422,422,105.18,0.0,0.0,1636818.182,169,135.6466691,36.16130705,0.7181212127479025
423,423,14.31,42.86625018,0.0,0.0,18,135.6644453,36.16130705,-0.5827427493335593
424,424,67.08,42.86625018,0.0,0.0,16,135.6822216,36.16130705,-0.5999727355862938
425,425,54.58,42.86625018,0.0,0.0,94,135.6999978,36.16130705,0.0719967282703553
426,426,4.25,0.0,0.0,0.0,6,135.717774,36.16130705,-0.6861226668499668
427,427,1.25,0.0,0.0,0.0,1,135.7355502,36.16130705,-0.7291976324818034
428,428,0.0,0.0,0.0,0.0,0,135.7533265,36.16130705,
429,429,0.0,0.0,0.0,0.0,0,135.7711027,36.16130705,
430,430,156.96,0.0,0.0,0.0,0,134.686753,36.17642854,
431,431,213.84,658.1882575,61.0,850000.0,330,134.7045293,36.17642854,2.1051351060930372
432,432,49.54,658.1882575,0.0,0.0,55,134.7223055,36.17642854,-0.26398800365796926
433,433,54.34,658.1882575,0.0,0.0,62,134.7400817,36.17642854,-0.2036830517733982
434,434,18.18,658.1882575,0.0,0.0,26,134.7578579,36.17642854,-0.5138228043226208
435,435,7.83,658.1882575,0.0,0.0,12,134.7756341,36.17642854,-0.634432708091763
436,436,35.32,658.1882575,0.0,0.0,34,134.7934104,36.17642854,-0.4449028593116825
437,437,13.5,875.6971435,0.0,0.0,21,134.8111866,36.17642854,-0.5568977699544574
438,438,22.24,1165.708991,37.0,0.0,29,134.8289628,36.17642854,-0.487977824943519
439,439,128.02,1165.708991,0.0,0.0,15,134.846739,36.17642854,-0.6085877287126612
440,440,294.37,1165.708991,204.0,0.0,244,134.8645153,36.17642854,1.3642456972254497
441,441,260.57,1165.708991,468.1,0.0,441,134.8822915,36.17642854,3.0613993431198074
442,442,19.85,1165.708991,585.0,0.0,27,134.9000677,36.17642854,-0.5052078111962536
443,443,21.35,1165.708991,0.0,0.0,32,134.9178439,36.17642854,-0.46213284556441714
444,444,20.83,1165.708991,0.0,0.0,33,134.9356202,36.17642854,-0.4535178524380498
445,445,1.2,1180.169016,0.0,0.0,4,134.9533964,36.17642854,-0.7033526531027015
446,446,5.8,1180.169016,0.0,0.0,14,134.9711726,36.17642854,-0.6172027218390285
447,447,3.3,1180.169016,0.0,0.0,13,134.9889488,36.17642854,-0.6258177149653957
448,448,3.55,1180.169016,0.0,0.0,16,135.0067251,36.17642854,-0.5999727355862938
449,449,381.62,1180.169016,0.0,0.0,24,135.0245013,36.17642854,-0.5310527905753555
450,450,537.54,1180.169016,92.2,0.0,851,135.0422775,36.17642854,6.5935465249303995
451,451,203.07,1180.169016,0.0,0.0,261,135.0600537,36.17642854,1.510700580373694
452,452,99.06,1180.169016,0.0,0.0,122,135.07783,36.17642854,0.3132165358086396
453,453,16.43,1180.169016,0.0,0.0,24,135.0956062,36.17642854,-0.5310527905753555
454,454,12.67,653.6017301,0.0,0.0,13,135.1133824,36.17642854,-0.6258177149653957
455,455,35.54,653.6017301,0.0,0.0,53,135.1311586,36.17642854,-0.28121798991070385
456,456,10.61,644.0514736,0.0,0.0,25,135.1489349,36.17642854,-0.5224377974489882
457,457,10.3,671.3596355,0.0,0.0,17,135.1667111,36.17642854,-0.5913577424599266
458,458,15.9,3395.514819,0.0,0.0,17,135.1844873,36.17642854,-0.5913577424599266
459,459,15.9,3581.806663,0.0,0.0,28,135.2022635,36.17642854,-0.4965928180698863
460,460,12.65,1998.32599,0.0,0.0,14,135.2200397,36.17642854,-0.6172027218390285
461,461,18.6,694.283083,0.0,0.0,34,135.237816,36.17642854,-0.4449028593116825
462,462,7.17,414.8453173,0.0,0.0,12,135.2555922,36.17642854,-0.634432708091763
463,463,17.2,895.1404532,0.0,0.0,14,135.2733684,36.17642854,-0.6172027218390285
464,464,33.82,895.1404532,0.0,0.0,44,135.2911446,36.17642854,-0.35875292804800957
465,465,10.85,895.1404532,0.0,0.0,13,135.3089209,36.17642854,-0.6258177149653957
466,466,19.91,895.1404532,0.0,0.0,28,135.3266971,36.17642854,-0.4965928180698863
467,467,6.4,873.3005372,0.0,0.0,7,135.3444733,36.17642854,-0.6775076737235995
468,468,3.45,1068.71971,0.0,0.0,9,135.3622495,36.17642854,-0.6602776874708649
469,469,2.33,731.9111186,0.0,0.0,9,135.3800258,36.17642854,-0.6602776874708649
470,470,9.92,1089.132352,0.0,0.0,11,135.397802,36.17642854,-0.6430477012181304
471,471,4.71,1180.989241,0.0,0.0,7,135.4155782,36.17642854,-0.6775076737235995
472,472,16.58,1180.989241,0.0,0.0,19,135.4333544,36.17642854,-0.5741277562071919
473,473,1.15,1180.989241,0.0,0.0,7,135.4511307,36.17642854,-0.6775076737235995
474,474,7.85,507.3720575,63.0,0.0,3,135.4689069,36.17642854,-0.7119676462290687
475,475,10.49,298.7775216,0.0,0.0,13,135.4866831,36.17642854,-0.6258177149653957
476,476,31.05,343.259723,0.0,670000.0,26,135.5044593,36.17642854,-0.5138228043226208
477,477,46.38,317.7038314,0.0,0.0,68,135.5222356,36.17642854,-0.15199309301519442
478,478,29.33,457.5249158,0.0,0.0,38,135.5400118,36.17642854,-0.4104428868062133
479,479,1.15,772.0509011,0.0,0.0,2,135.557788,36.17642854,-0.720582639355436
480,480,1.34,0.0,0.0,0.0,0,135.5755642,36.17642854,
481,481,7.2,772.0509011,0.0,0.0,6,135.5933404,36.17642854,-0.6861226668499668
482,482,42.8,772.0509011,0.0,0.0,8,135.6111167,36.17642854,-0.6688926805972323
483,483,59.38,772.0509011,0.0,0.0,80,135.6288929,36.17642854,-0.048613175498786854
484,484,12.46,0.0,0.0,0.0,21,135.6466691,36.17642854,-0.5568977699544574
485,485,47.79,0.0,0.0,0.0,13,135.6644453,36.17642854,-0.6258177149653957
486,486,77.96,42.86625018,0.0,0.0,68,135.6822216,36.17642854,-0.15199309301519442
487,487,129.52,0.0,324.2,2504615.385,82,135.6999978,36.17642854,-0.03138318924605226
488,488,120.88,0.0,1339.5,2160277.778,183,135.717774,36.17642854,0.8387311165170447
489,489,6.3,0.0,0.0,0.0,6,135.7355502,36.17642854,-0.6861226668499668
490,490,4.75,0.0,0.0,0.0,8,135.7533265,36.17642854,-0.6688926805972323
491,491,3.65,0.0,34.0,0.0,4,135.7711027,36.17642854,-0.7033526531027015
492,492,347.85,658.1882575,0.0,1513333.333,13,134.686753,36.19155002,-0.6258177149653957
493,493,566.96,658.1882575,144.5,750000.0,736,134.7045293,36.19155002,5.602822315398161
494,494,205.9,658.1882575,62.0,0.0,312,134.7223055,36.19155002,1.950065229818426
495,495,34.58,658.1882575,37.0,0.0,43,134.7400817,36.19155002,-0.36736792117437683
496,496,30.86,658.1882575,0.0,0.0,45,134.7578579,36.19155002,-0.35013793492164225
497,497,4.4,658.1882575,0.0,0.0,7,134.7756341,36.19155002,-0.6775076737235995
498,498,19.93,658.1882575,0.0,0.0,24,134.7934104,36.19155002,-0.5310527905753555
499,499,9.1,750.4647546,0.0,0.0,11,134.8111866,36.19155002,-0.6430477012181304
500,500,17.82,1165.708991,79.0,0.0,17,134.8289628,36.19155002,-0.5913577424599266
501,501,357.05,1165.708991,0.0,0.0,39,134.846739,36.19155002,-0.40182789367984606
502,502,990.08,1165.708991,789.6666667,0.0,716,134.8645153,36.19155002,5.4305224528708145
503,503,662.69,1165.708991,1132.769231,0.0,1187,134.8822915,36.19155002,9.488184215389811
504,504,130.48,1165.708991,204.0,0.0,109,134.9000677,36.19155002,0.20122162516586475
505,505,191.41,1165.708991,0.0,0.0,252,134.9178439,36.19155002,1.4331656422363883
506,506,233.45,1165.708991,0.0,0.0,167,134.9356202,36.19155002,0.700891226495168
507,507,166.92,1179.43126,0.0,0.0,294,134.9533964,36.19155002,1.7949953535438148
508,508,68.44,1180.169016,19062.0,0.0,87,134.9711726,36.19155002,0.011691776385784223
509,509,13.79,1180.169016,0.0,0.0,22,134.9889488,36.19155002,-0.5482827768280901
510,510,20.53,1164.097507,0.0,0.0,23,135.0067251,36.19155002,-0.5396677837017227
511,511,85.37,1180.169016,0.0,0.0,28,135.0245013,36.19155002,-0.4965928180698863
512,512,261.28,1180.169016,0.0,0.0,169,135.0422775,36.19155002,0.7181212127479025
513,513,196.57,1180.169016,0.0,0.0,328,135.0600537,36.19155002,2.0879051198403027
514,514,62.2,1180.169016,0.0,0.0,87,135.07783,36.19155002,0.011691776385784223
515,515,40.51,1026.051762,0.0,0.0,41,135.0956062,36.19155002,-0.3845979074271114
516,516,37.24,653.6017301,0.0,0.0,46,135.1133824,36.19155002,-0.3415229417952749
517,517,63.59,653.6017301,31.0,1578461.538,94,135.1311586,36.19155002,0.0719967282703553
518,518,15.17,653.6017301,0.0,0.0,15,135.1489349,36.19155002,-0.6085877287126612
519,519,43.69,2624.508896,24346.0,0.0,52,135.1667111,36.19155002,-0.28983298303707117
520,520,34.17,3581.806663,0.0,0.0,40,135.1844873,36.19155002,-0.39321290055347874
521,521,43.2,3581.806663,0.0,0.0,49,135.2022635,36.19155002,-0.3156779624161731
522,522,35.16,3581.806663,0.0,0.0,28,135.2200397,36.19155002,-0.4965928180698863
523,523,180.7,3503.930564,0.0,0.0,122,135.237816,36.19155002,0.3132165358086396
524,524,66.37,3561.107569,0.0,0.0,153,135.2555922,36.19155002,0.5802813227260258
525,525,17.88,1044.399687,0.0,0.0,36,135.2733684,36.19155002,-0.4276728730589479
526,526,4.71,895.1404532,73.0,0.0,12,135.2911446,36.19155002,-0.634432708091763
527,527,24.7,895.1404532,0.0,0.0,24,135.3089209,36.19155002,-0.5310527905753555
528,528,29.99,895.1404532,73.0,0.0,58,135.3266971,36.19155002,-0.23814302427886738
529,529,10.94,1180.989241,0.0,0.0,10,135.3444733,36.19155002,-0.6516626943444976
530,530,33.8,1180.989241,0.0,0.0,27,135.3622495,36.19155002,-0.5052078111962536
531,531,38.92,1180.989241,212.5,0.0,58,135.3800258,36.19155002,-0.23814302427886738
532,532,11.78,1180.989241,0.0,0.0,18,135.397802,36.19155002,-0.5827427493335593
533,533,13.05,1180.989241,0.0,0.0,14,135.4155782,36.19155002,-0.6172027218390285
534,534,12.97,1180.989241,0.0,0.0,18,135.4333544,36.19155002,-0.5827427493335593
535,535,0.0,1180.989241,0.0,0.0,3,135.4511307,36.19155002,-0.7119676462290687
536,536,5.05,763.3028859,0.0,0.0,15,135.4689069,36.19155002,-0.6085877287126612
537,537,237.04,630.2088256,0.0,0.0,17,135.4866831,36.19155002,-0.5913577424599266
538,538,339.17,783.6702401,0.0,1370370.37,409,135.5044593,36.19155002,2.785719563076054
539,539,143.4,583.8124913,0.0,0.0,272,135.5222356,36.19155002,1.605465504763734
540,540,25.75,571.0756438,0.0,0.0,31,135.5400118,36.19155002,-0.4707478386907844
541,541,7.12,554.4597084,0.0,0.0,7,135.557788,36.19155002,-0.6775076737235995
542,542,48.61,772.0509011,0.0,1342083.333,13,135.5755642,36.19155002,-0.6258177149653957
543,543,74.17,772.0509011,30.0,1293562.5,80,135.5933404,36.19155002,-0.048613175498786854
544,544,41.12,772.0509011,0.0,1264375.0,58,135.6111167,36.19155002,-0.23814302427886738
545,545,17.9,772.0509011,0.0,2285000.0,19,135.6288929,36.19155002,-0.5741277562071919
546,546,3.2,772.0509011,0.0,0.0,4,135.6466691,36.19155002,-0.7033526531027015
547,547,46.72,772.0509011,0.0,0.0,7,135.6644453,36.19155002,-0.6775076737235995
548,548,86.57,0.0,2777.0,0.0,74,135.6822216,36.19155002,-0.10030313425699064
549,549,108.21,0.0,161.5,3180000.0,116,135.6999978,36.19155002,0.26152657705043586
550,550,152.44,0.0,186.0,3180000.0,173,135.717774,36.19155002,0.7525811852533718
551,551,16.9,0.0,202.8,0.0,23,135.7355502,36.19155002,-0.5396677837017227
552,552,3.75,0.0,201.0,0.0,9,135.7533265,36.19155002,-0.6602776874708649
553,553,0.0,0.0,0.0,0.0,0,135.7711027,36.19155002,
554,554,180.09,658.1882575,0.0,0.0,1,134.686753,36.2066715,-0.7291976324818034
555,555,77.32,658.1882575,0.0,1690000.0,232,134.7045293,36.2066715,1.2608657797090423
556,556,19.74,655.0400649,0.0,3050000.0,34,134.7223055,36.2066715,-0.4449028593116825
557,557,8.1,574.9360534,0.0,0.0,9,134.7400817,36.2066715,-0.6602776874708649
558,558,3.45,628.9959262,0.0,0.0,11,134.7578579,36.2066715,-0.6430477012181304
559,559,13.31,624.7387112,0.0,0.0,16,134.7756341,36.2066715,-0.5999727355862938
560,560,5.0,622.5087415,0.0,0.0,12,134.7934104,36.2066715,-0.634432708091763
561,561,1.35,658.1882575,0.0,0.0,7,134.8111866,36.2066715,-0.6775076737235995
562,562,5.15,529.782831,0.0,0.0,5,134.8289628,36.2066715,-0.6947376599763341
563,563,54.66,711.4760197,0.0,0.0,7,134.846739,36.2066715,-0.6775076737235995
564,564,220.15,1165.708991,11414.0,0.0,313,134.8645153,36.2066715,1.9586802229447933
565,565,252.12,1165.708991,2223.0,0.0,401,134.8822915,36.2066715,2.716799618065116
566,566,35.48,1165.708991,0.0,0.0,37,134.9000677,36.2066715,-0.41905787993258065
567,567,32.08,1165.708991,0.0,0.0,42,134.9178439,36.2066715,-0.37598291430074415
568,568,37.1,1165.708991,0.0,0.0,49,134.9356202,36.2066715,-0.3156779624161731
569,569,24.45,1173.340671,0.0,0.0,36,134.9533964,36.2066715,-0.4276728730589479
570,570,6.4,1180.169016,11.0,0.0,19,134.9711726,36.2066715,-0.5741277562071919
571,571,3.15,1056.954114,0.0,0.0,6,134.9889488,36.2066715,-0.6861226668499668
572,572,14.16,810.5243089,0.0,0.0,21,135.0067251,36.2066715,-0.5568977699544574
573,573,15.42,1158.42521,115.0,0.0,17,135.0245013,36.2066715,-0.5913577424599266
574,574,25.27,1159.046461,0.0,0.0,35,135.0422775,36.2066715,-0.43628786618531523
575,575,28.88,1173.568218,0.0,0.0,56,135.0600537,36.2066715,-0.255373010531602
576,576,5.29,1143.204545,0.0,0.0,10,135.07783,36.2066715,-0.6516626943444976
