k_index,加权合计POI,人口密度,商铺人均消费,房价,不加权POI合计,经度,纬度
1805,29.51,2854.281921,132,0,19,135.4511307,36.49397969
1806,19.42,2854.281921,0,11000000,34,135.4689069,36.49397969
1807,17.44,2854.281921,0,0,26,135.4866831,36.49397969
1808,19.25,2854.281921,0,0,13,135.5044593,36.49397969
1809,53.12,2125.784042,0,2040000,28,135.5222356,36.49397969
1810,53.87,304.5393432,0,2289863.014,84,135.5400118,36.49397969
1811,32.13,297.0629691,0,0,35,135.557788,36.49397969
1812,3.05,130.0906145,0,0,3,135.5755642,36.49397969
1813,1.15,304.5393432,0,0,2,135.5933404,36.49397969
1814,1.18,304.5393432,0,0,1,135.6111167,36.49397969
1815,0,0,0,0,0,135.6288929,36.49397969
1816,0,0,0,0,0,135.6466691,36.49397969
1817,0,0,0,0,0,135.6644453,36.49397969
1818,0,0,0,0,0,134.5623195,36.50910117
1819,0,0,0,0,0,134.5800957,36.50910117
1820,3.73,0,0,0,0,134.5978719,36.50910117
1821,0,457.5913206,0,0,9,134.6156481,36.50910117
1822,0,0,0,0,0,134.6334244,36.50910117
1823,0,0,0,0,0,134.6512006,36.50910117
1824,0,0,0,0,0,134.6689768,36.50910117
1825,1,504.7563054,0,0,1,134.7045293,36.50910117
1826,23.03,504.7563054,0,0,9,134.7223055,36.50910117
1827,43.4,504.7563054,0,0,57,134.7400817,36.50910117
1828,158.52,504.7563054,0,0,26,134.7578579,36.50910117
1829,247.46,5440.347947,1311.869565,2859230.769,236,134.7756341,36.50910117
1830,296.9,5855.644492,6232.8125,3084852.941,379,134.7934104,36.50910117
1831,347.67,4019.357214,4272.3,2539922.481,274,134.8111866,36.50910117
1832,160.91,2827.077531,11328.75,2694842.105,302,134.8289628,36.50910117
1833,43.22,2679.03633,0,3316666.667,55,134.846739,36.50910117
1834,90.06,1747.115778,0,1655752.688,70,134.8645153,36.50910117
1835,70.04,1470.991169,0,0,90,134.8822915,36.50910117
1836,31.51,1078.746029,0,0,53,134.9000677,36.50910117
1837,47.64,1053.478244,0,11748750,31,134.9178439,36.50910117
1838,37.86,1343.385106,13196.5,4231707.317,71,134.9356202,36.50910117
1839,64.57,1470.991169,26225,8765283.019,87,134.9533964,36.50910117
1840,23.9,1470.991169,0,0,9,134.9711726,36.50910117
1841,63.88,2533.318545,0,0,68,134.9889488,36.50910117
1842,206.54,5525.981035,186.5,0,140,135.0067251,36.50910117
1843,726.28,5847.135117,10840.25,3272708.333,335,135.0245013,36.50910117
1844,812.9,5901.124505,1825.546218,2730416.667,1088,135.0422775,36.50910117
1845,570.48,5917.096945,1209.596154,3220666.667,563,135.0600537,36.50910117
1846,542.55,10213.30981,17647.69231,5237777.778,513,135.07783,36.50910117
1847,505.62,10406.26509,1065,5939689.579,593,135.0956062,36.50910117
1848,587.5,15083.23553,1007.352941,4115109.29,431,135.1133824,36.50910117
1849,864.98,10785.75485,2256.6,3936606.93,947,135.1311586,36.50910117
1850,1038.94,15084.2452,10375.73333,3220522.293,777,135.1489349,36.50910117
1851,937.53,20955.98713,3499.431373,3139972.299,1141,135.1667111,36.50910117
1852,609.5,14851.17001,1909.5,3349511.312,813,135.1844873,36.50910117
1853,152.58,14618.15984,20596.71429,6852362.205,220,135.2022635,36.50910117
1854,102.48,7715.024326,0,0,16,135.2200397,36.50910117
1855,497.16,10705.12292,2749.333333,3034088.05,269,135.237816,36.50910117
1856,483.25,13172.80557,1032.133333,3935238.095,638,135.2555922,36.50910117
1857,239.27,17083.1032,553.8333333,3809088.398,363,135.2733684,36.50910117
1858,107.88,11482.29285,0,20622727.27,56,135.2911446,36.50910117
1859,172.48,3145.606396,150.25,8691666.667,129,135.3089209,36.50910117
1860,247.86,3073.647059,484,4608955.823,290,135.3266971,36.50910117
1861,220.7,3073.647059,4799.307692,6985454.545,172,135.3444733,36.50910117
1862,239.73,3073.647059,1238.333333,2968630.952,267,135.3622495,36.50910117
1863,171.65,3073.647059,16292,3087037.037,278,135.3800258,36.50910117
1864,53.93,3073.647059,0,0,66,135.397802,36.50910117
1865,79.74,2886.384136,54,0,41,135.4155782,36.50910117
1866,293.58,2854.281921,222.1333333,0,179,135.4333544,36.50910117
1867,96.9,2854.281921,134,0,236,135.4511307,36.50910117
1868,24.35,2854.281921,0,0,49,135.4689069,36.50910117
1869,33.85,2854.281921,0,0,42,135.4866831,36.50910117
1870,43.11,2854.281921,0,0,43,135.5044593,36.50910117
1871,34.68,580.1871895,0,1801718.75,37,135.5222356,36.50910117
1872,53.78,304.5393432,0,1939523.81,61,135.5400118,36.50910117
1873,25.63,125.1063651,0,0,35,135.557788,36.50910117
1874,2.2,0,0,0,0,135.5755642,36.50910117
1875,4.7,304.5393432,0,0,10,135.5933404,36.50910117
1876,0,0,0,0,0,135.6111167,36.50910117
1877,0,0,0,0,0,135.6288929,36.50910117
1878,0,0,0,0,0,135.6466691,36.50910117
1879,0,0,0,0,0,135.6644453,36.50910117
1880,5.83,504.7563054,0,0,3,134.7400817,36.52422266
1881,9.43,504.7563054,0,0,14,134.7578579,36.52422266
1882,288.2,5872.496524,0,0,16,134.7756341,36.52422266
1883,952.19,5872.496524,2283.457143,2903392.857,563,134.7934104,36.52422266
1884,1512.2,5872.496524,1823.156863,1596027.778,1501,134.8111866,36.52422266
1885,1269.92,3156.734067,1200.735007,1960548.78,1571,134.8289628,36.52422266
1886,546.55,2515.786984,2470.305556,2577405.405,703,134.846739,36.52422266
1887,173,1647.164422,19054.5,2120103.448,192,134.8645153,36.52422266
1888,345.39,1147.465134,188,0,208,134.8822915,36.52422266
1889,339.91,1428.755005,14424.8,3665263.158,422,134.9000677,36.52422266
1890,289.77,1470.991169,903.6,3405000,368,134.9178439,36.52422266
1891,1079.28,1470.991169,26132,13127857.14,151,134.9356202,36.52422266
1892,157.63,1470.991169,1247.75,3507000,1124,134.9533964,36.52422266
1893,35.95,2123.123325,0,6650000,47,134.9711726,36.52422266
1894,36.99,2399.785451,135,14000000,54,134.9889488,36.52422266
1895,221.25,5411.426735,0,15198000,143,135.0067251,36.52422266
1896,509.46,5842.768854,5033.863636,3882311.644,300,135.0245013,36.52422266
1897,529.29,5901.124505,2137.378049,3595511.608,664,135.0422775,36.52422266
1898,1500.03,8336.588921,5726.393939,3699648.609,432,135.0600537,36.52422266
1899,863.49,10397.3665,2728.222222,3790201.149,1828,135.07783,36.52422266
1900,541.03,10397.3665,1275.756098,4596611.296,494,135.0956062,36.52422266
1901,409.04,17223.1152,2839.6875,5309883.721,473,135.1133824,36.52422266
1902,518.53,17060.67592,1407.1,5318007.313,475,135.1311586,36.52422266
1903,994.95,17816.89736,1356.586207,3858088.445,744,135.1489349,36.52422266
1904,755.51,16312.9438,602.1578947,3035314.788,1155,135.1667111,36.52422266
1905,447.71,13846.64017,318.1875,3586440,508,135.1844873,36.52422266
1906,198.48,10552.6213,37881,3983600,289,135.2022635,36.52422266
1907,271.39,7715.024326,489.9615385,11751333.33,156,135.2200397,36.52422266
1908,431.22,10681.65456,571.3125,4514188.034,429,135.237816,36.52422266
1909,378.9,10896.73525,824.5454545,4088424.437,448,135.2555922,36.52422266
1910,277.08,16378.53392,3115.368421,4587833.935,275,135.2733684,36.52422266
1911,250.19,8581.440517,13005.85714,4890398.724,253,135.2911446,36.52422266
1912,369,3102.36683,1273.75,3333333.333,207,135.3089209,36.52422266
1913,323.72,4877.963904,13887.10526,3860792.683,514,135.3266971,36.52422266
1914,98.69,3146.400253,0,4658954.248,110,135.3444733,36.52422266
1915,70.47,3144.379331,2511.5,0,66,135.3622495,36.52422266
1916,72.53,3073.647059,266,4992400,97,135.3800258,36.52422266
1917,32.46,3073.647059,123,0,42,135.397802,36.52422266
1918,20.95,2890.842777,0,0,12,135.4155782,36.52422266
1919,52.33,2854.281921,299.2,0,79,135.4333544,36.52422266
1920,71.27,2854.281921,46,0,53,135.4511307,36.52422266
1921,86.63,2854.281921,0,0,68,135.4689069,36.52422266
1922,96.75,2854.281921,3249,0,117,135.4866831,36.52422266
1923,71.68,2854.281921,0,2560000,82,135.5044593,36.52422266
1924,180.51,524.3447378,0,1899831.933,58,135.5222356,36.52422266
1925,155.74,304.5393432,1353.714286,2029270.833,293,135.5400118,36.52422266
1926,42.83,229.7756023,0,0,7,135.557788,36.52422266
1927,270.17,304.5393432,0,0,41,135.5755642,36.52422266
1928,223.71,304.5393432,791.0555556,0,449,135.5933404,36.52422266
1929,1.15,304.5393432,0,0,1,135.6111167,36.52422266
1930,0,0,0,0,0,135.6288929,36.52422266
1931,2.05,0,0,0,0,135.6466691,36.52422266
1932,84.04,5872.496524,0,0,9,134.7756341,36.53934414
1933,358.2,5208.76478,3392,2242560.976,280,134.7934104,36.53934414
1934,629.95,5314.860471,1015.8,1900766.773,564,134.8111866,36.53934414
1935,358.8,3017.257208,3651.625,2439560.44,521,134.8289628,36.53934414
1936,417.82,2391.243181,7732.6,2848498.403,213,134.846739,36.53934414
1937,438.28,1564.826906,12451.8,2459744.059,683,134.8645153,36.53934414
1938,159.67,1107.242978,0,0,141,134.8822915,36.53934414
1939,118.4,1353.371994,6435.333333,2685000,167,134.9000677,36.53934414
1940,108.49,1470.991169,27645,4266875,127,134.9178439,36.53934414
1941,567.14,1470.991169,206,3850000,85,134.9356202,36.53934414
1942,76.27,1470.991169,2465.882353,0,517,134.9533964,36.53934414
1943,62.45,2357.082266,439,0,87,134.9711726,36.53934414
1944,184.95,2399.785451,24617.16667,5862923.077,199,134.9889488,36.53934414
1945,117.09,2399.785451,4206,4055923.077,147,135.0067251,36.53934414
1946,297.45,2399.785451,39875.6,17981739.13,97,135.0245013,36.53934414
1947,329.19,5782.251341,23631.375,4478372.093,376,135.0422775,36.53934414
1948,955.87,10046.13199,1965.3,5873173.077,330,135.0600537,36.53934414
1949,789.19,10397.3665,2473.394904,4184340.426,1448,135.07783,36.53934414
1950,518.57,10411.04715,14911.47368,3776658.711,349,135.0956062,36.53934414
1951,831.04,11180.44182,3003,4075864.297,823,135.1133824,36.53934414
1952,988.51,8922.711306,5112.666667,4303372.093,1009,135.1311586,36.53934414
1953,1166.83,14461.63077,3442.925,4099069.767,953,135.1489349,36.53934414
1954,1002.38,15377.13694,1564.826087,4227303.704,1398,135.1667111,36.53934414
1955,434.47,12855.62913,1102.5,4534062.5,504,135.1844873,36.53934414
1956,254.49,10222.38026,6129.071429,4189383.26,343,135.2022635,36.53934414
1957,279.63,8266.544147,1362.666667,12000000,105,135.2200397,36.53934414
1958,722.38,7959.309085,1060.933333,3167194.412,587,135.237816,36.53934414
1959,401.56,7715.024326,4047.885714,5473491.272,675,135.2555922,36.53934414
1960,149.85,7753.365956,6354.923077,5807154.93,136,135.2733684,36.53934414
1961,543.7,7858.981857,665.6666667,6318333.333,163,135.2911446,36.53934414
1962,216.28,9018.639742,38175.27778,0,463,135.3089209,36.53934414
1963,242.19,8913.728107,16127.10417,4420406.36,340,135.3266971,36.53934414
1964,44.83,8257.78423,0,0,72,135.3444733,36.53934414
1965,26.87,3740.551336,0,0,21,135.3622495,36.53934414
1966,45.06,3437.413028,0,3356153.846,44,135.3800258,36.53934414
1967,72.82,3196.296121,1025.666667,0,87,135.397802,36.53934414
1968,74.69,3659.981389,0,0,22,135.4155782,36.53934414
1969,75.81,2854.281921,720,2702500,119,135.4333544,36.53934414
1970,34.7,2854.281921,0,2430000,48,135.4511307,36.53934414
1971,71.9,2854.281921,3832,0,51,135.4689069,36.53934414
1972,102.75,2854.281921,0,2485666.667,112,135.4866831,36.53934414
1973,53.67,2736.601494,0,1946666.667,65,135.5044593,36.53934414
1974,29.38,1426.426077,0,0,50,135.5222356,36.53934414
1975,22.41,304.5393432,0,0,32,135.5400118,36.53934414
1976,17.56,304.5393432,0,0,7,135.557788,36.53934414
1977,59.84,304.5393432,186,0,49,135.5755642,36.53934414
1978,13.76,304.5393432,104,0,32,135.5933404,36.53934414
1979,0,0,0,0,0,135.6111167,36.53934414
1980,2,304.5393432,0,0,1,135.6288929,36.53934414
1981,24.3,5872.496524,0,0,21,134.7756341,36.55446562
1982,78.79,1107.242978,20858.66667,3084852.941,52,134.7934104,36.55446562
1983,245.1,1107.242978,12119,0,206,134.8111866,36.55446562
1984,192.69,1107.242978,0,1130526.316,257,134.8289628,36.55446562
1985,69.48,1107.242978,0,0,72,134.846739,36.55446562
1986,70.42,1107.242978,0,0,58,134.8645153,36.55446562
1987,124.09,1107.242978,0,0,123,134.8822915,36.55446562
1988,91.36,1177.62608,0,0,112,134.9000677,36.55446562
1989,27,1970.196024,151,0,38,134.9178439,36.55446562
1990,44.76,1970.915683,0,0,35,134.9356202,36.55446562
1991,143.52,2342.370226,550.5,3295151.515,98,134.9533964,36.55446562
1992,489.29,2399.785451,14622,10907000,298,134.9711726,36.55446562
1993,680.9,2399.785451,3498,3873645.833,892,134.9889488,36.55446562
1994,337.11,2399.785451,920.7777778,3820000,415,135.0067251,36.55446562
1995,204.85,2399.785451,9224.538462,9895416.667,253,135.0245013,36.55446562
1996,185.58,2408.481384,49497.1,5210400,272,135.0422775,36.55446562
1997,334.69,3351.56032,43642,2368636.364,127,135.0600537,36.55446562
1998,840.16,8433.93559,7691,2804431.818,609,135.07783,36.55446562
1999,1388.34,10846.94708,14899.41667,3361794.218,1062,135.0956062,36.55446562
2000,1354.08,10993.57572,5147.494565,6958624.788,1960,135.1133824,36.55446562
2001,1210.27,7026.555441,1921.961538,4021265.306,1061,135.1311586,36.55446562
2002,2044.85,9172.054767,713.1346154,3287329.193,1295,135.1489349,36.55446562
2003,1466.25,17193.60514,2456.054945,3600577.32,2025,135.1667111,36.55446562
2004,1152.1,13240.03772,2895.960784,4475728.953,1495,135.1844873,36.55446562
2005,277.1,10253.78051,7103.121212,6233414.634,370,135.2022635,36.55446562
2006,421.99,10472.62343,0,3211904.762,124,135.2200397,36.55446562
2007,721.85,11979.93012,2997.310811,2566221.441,804,135.237816,36.55446562
2008,511.9,18103.44001,2514.052632,3100376.914,531,135.2555922,36.55446562
2009,352.06,10295.81706,395.0434783,4915122.75,348,135.2733684,36.55446562
2010,258.8,8532.275581,23885.88889,3011641.939,327,135.2911446,36.55446562
2011,247.87,9018.639742,707.7142857,3459959.839,295,135.3089209,36.55446562
2012,118.01,9018.639742,699,2956866.667,154,135.3266971,36.55446562
2013,64.14,8297.961907,0,0,22,135.3444733,36.55446562
2014,100.36,2001.271725,2238.5,1933142.857,131,135.3622495,36.55446562
2015,80.4,3688.602948,0,3489523.81,51,135.3800258,36.55446562
2016,84.66,3740.551336,0,2380000,121,135.397802,36.55446562
2017,37.33,3717.826479,1099.5,0,39,135.4155782,36.55446562
2018,44.18,2873.548648,0,8891428.571,46,135.4333544,36.55446562
2019,71.88,2854.281921,212,3446470.588,71,135.4511307,36.55446562
2020,53.96,2854.281921,138.3333333,3630972.763,84,135.4689069,36.55446562
2021,38.6,2689.7824,0,3044000,31,135.4866831,36.55446562
2022,201.45,843.9079655,90,2100291.262,52,135.5044593,36.55446562
2023,197.67,304.5393432,585,2001245.136,340,135.5222356,36.55446562
2024,46.46,304.5393432,5755,0,58,135.5400118,36.55446562
2025,25.01,304.5393432,119,0,30,135.557788,36.55446562
2026,17.96,304.5393432,0,0,22,135.5755642,36.55446562
2027,3.3,304.5393432,0,0,4,135.5933404,36.55446562
2028,11.94,0,0,0,0,135.6111167,36.55446562
2029,24.05,2060.293688,0,0,35,134.7756341,36.56958711
2030,34.8,1107.242978,0,0,37,134.7934104,36.56958711
2031,124.72,1107.242978,0,0,92,134.8111866,36.56958711
2032,285.65,1107.242978,113,0,220,134.8289628,36.56958711
2033,262.6,1107.242978,46,1532727.273,361,134.846739,36.56958711
2034,115.18,1107.242978,0,0,92,134.8645153,36.56958711
2035,180.07,1107.242978,0,0,150,134.8822915,36.56958711
2036,91.95,1200.458515,228.5,0,119,134.9000677,36.56958711
2037,308.05,1852.068837,0,0,63,134.9178439,36.56958711
2038,203.2,2345.859068,3773,0,357,134.9356202,36.56958711
2039,233.97,2363.986863,414.2,2244222.798,354,134.9533964,36.56958711
2040,72.01,2386.57899,64733,4354939.759,49,134.9711726,36.56958711
2041,179.23,2399.785451,6217.5,0,205,134.9889488,36.56958711
2042,355.76,2399.785451,22959,4737777.778,173,135.0067251,36.56958711
2043,324.42,2399.785451,10421.2,14095000,504,135.0245013,36.56958711
2044,105.93,2460.216113,4490.8,9796111.111,167,135.0422775,36.56958711
2045,118.33,2478.62858,0,0,46,135.0600537,36.56958711
2046,488.53,2380.117082,3312.857143,2720084.746,371,135.07783,36.56958711
2047,890.06,8163.191757,3692.84375,3569149.909,718,135.0956062,36.56958711
2048,936.03,10101.46882,1517.847826,4791307.578,1173,135.1133824,36.56958711
2049,724.23,10873.1803,2653.208333,7182814.645,743,135.1311586,36.56958711
2050,2159.73,12965.79272,9382.793651,5577703.704,797,135.1489349,36.56958711
2051,2779.77,17224.71246,7459.03012,6111567.164,3172,135.1667111,36.56958711
2052,2180.98,20057.90553,2495.04878,4869566.05,2751,135.1844873,36.56958711
2053,709.16,20921.6644,4595.256198,7479482.44,1174,135.2022635,36.56958711
2054,269.13,11535.73507,20709,0,46,135.2200397,36.56958711
2055,526.13,16049.69051,30102700.02,4686500,590,135.237816,36.56958711
2056,606.8,18155.05839,1316.681818,4078398.357,559,135.2555922,36.56958711
2057,595.44,14320.75233,1331.692308,3803359.375,515,135.2733684,36.56958711
2058,668.48,8890.738302,566.6666667,4615952.381,660,135.2911446,36.56958711
2059,400.97,9005.238113,3394.24,4080979.592,604,135.3089209,36.56958711
2060,162.31,9018.639742,529,4039761.905,167,135.3266971,36.56958711
2061,171.42,1792.251111,1188.6,0,147,135.3444733,36.56958711
2062,224.05,1091.183557,868.8,0,267,135.3622495,36.56958711
2063,232.37,2230.164097,12342.75,6206444.444,107,135.3800258,36.56958711
2064,244.1,3740.551336,1526.625,3738520.408,377,135.397802,36.56958711
2065,42.94,3740.551336,16,0,58,135.4155782,36.56958711
2066,88.98,3418.271549,0,3033968.254,44,135.4333544,36.56958711
2067,414.29,2854.281921,551.6666667,3907470.588,175,135.4511307,36.56958711
2068,447.88,2854.281921,2908.77551,3044661.247,687,135.4689069,36.56958711
2069,71.33,2854.281921,204,3334810.127,119,135.4866831,36.56958711
2070,41.02,2854.281921,0,0,13,135.5044593,36.56958711
2071,52.21,630.6692078,0,2582258.065,86,135.5222356,36.56958711
2072,24.1,304.5393432,0,0,24,135.5400118,36.56958711
2073,15.18,304.5393432,0,0,26,135.557788,36.56958711
2074,3.4,304.5393432,68,0,7,135.5755642,36.56958711
2075,0,0,0,0,0,135.5933404,36.56958711
2076,7.29,1107.242978,0,0,21,134.7756341,36.58470859
2077,57.13,1107.242978,0,0,58,134.7934104,36.58470859
2078,81.53,1107.242978,0,0,95,134.8111866,36.58470859
2079,50.62,1107.242978,2043,0,56,134.8289628,36.58470859
2080,9.74,1107.242978,0,0,26,134.846739,36.58470859
2081,24.45,1107.242978,76,18800000,28,134.8645153,36.58470859
2082,583.65,1172.599208,0,0,41,134.8822915,36.58470859
2083,567.21,1193.681862,2771.625,2600833.333,968,134.9000677,36.58470859
2084,218.73,1203.283339,0,0,120,134.9178439,36.58470859
2085,409.25,2345.859068,91,0,309,134.9356202,36.58470859
2086,318.52,2345.859068,24626,0,563,134.9533964,36.58470859
2087,156.09,2372.544288,187,0,97,134.9711726,36.58470859
2088,325.47,2419.010131,350,0,407,134.9889488,36.58470859
2089,244.35,3520.831627,100600.25,21900555.56,114,135.0067251,36.58470859
2090,701.16,2411.295397,239,3158000,411,135.0245013,36.58470859
2091,1100.58,2478.62858,1813.014925,0,1281,135.0422775,36.58470859
2092,311.51,2478.62858,3227.714286,0,385,135.0600537,36.58470859
2093,259.23,2747.32515,446.8461538,0,295,135.07783,36.58470859
2094,457.45,4546.382989,14201.25,5661405.405,402,135.0956062,36.58470859
2095,805.6,4566.280124,1615.513514,5555243.902,510,135.1133824,36.58470859
2096,1539.68,12342.95124,4892.705479,7820612.708,1557,135.1311586,36.58470859
2097,1675.19,12353.84893,9347.858586,5533384.798,1517,135.1489349,36.58470859
2098,3823.65,17112.72642,8426.891892,5046369.673,2043,135.1667111,36.58470859
2099,3340.19,18271.7122,2355.686051,6180659.341,4328,135.1844873,36.58470859
2100,1911.23,23278.12214,7919.222222,4096066.066,2458,135.2022635,36.58470859
2101,1382.54,18933.98214,21202993.68,5099811.644,1657,135.2200397,36.58470859
2102,544.48,21605.8431,6580.111111,8340393.12,504,135.237816,36.58470859
2103,575.63,18230.88878,1111.15,2393262.411,603,135.2555922,36.58470859
2104,448.03,14791.51911,1939.971429,4011344.538,449,135.2733684,36.58470859
2105,295.51,7862.270557,3952.344828,6853113.636,328,135.2911446,36.58470859
2106,298.59,7916.848454,1117.727273,3460000,339,135.3089209,36.58470859
2107,123.48,8146.10663,110.2857143,3079343.066,110,135.3266971,36.58470859
2108,323.21,1342.030271,3300.666667,7334603.175,298,135.3444733,36.58470859
2109,290.48,1382.063699,569.625,6614646.465,337,135.3622495,36.58470859
2110,247.23,3629.699127,402.75,3356444.444,239,135.3800258,36.58470859
2111,175.47,3703.58386,4982.2,3552405.063,248,135.397802,36.58470859
2112,143.23,3472.256695,0,3230618.557,41,135.4155782,36.58470859
2113,261.36,3154.804016,2644.833333,2745673.913,192,135.4333544,36.58470859
2114,946.54,2854.281921,508,3280847.784,408,135.4511307,36.58470859
2115,616.33,2849.984671,711,2365790.274,1186,135.4689069,36.58470859
2116,63.95,2760.767456,26,2110826.087,109,135.4866831,36.58470859
2117,80.59,2854.281921,0,0,32,135.5044593,36.58470859
2118,199.08,756.3924583,0,0,79,135.5222356,36.58470859
2119,85.49,304.5393432,4027.347826,0,195,135.5400118,36.58470859
2120,3.45,304.5393432,122,0,37,135.557788,36.58470859
2121,0,0,0,0,0,135.5755642,36.58470859
2122,1.05,0,0,0,0,135.5933404,36.58470859
2123,121.2,1107.242978,0,0,15,134.7756341,36.59983007
2124,210.26,1107.242978,0,0,262,134.7934104,36.59983007
2125,168.21,1107.242978,0,1545833.333,226,134.8111866,36.59983007
2126,41.61,1107.242978,0,0,49,134.8289628,36.59983007
2127,26.88,1107.242978,0,0,40,134.846739,36.59983007
2128,8.28,1133.174644,0,0,10,134.8645153,36.59983007
2129,38.35,1193.681862,0,0,40,134.8822915,36.59983007
2130,47.41,1193.681862,0,0,59,134.9000677,36.59983007
2131,29.57,2192.23544,0,0,15,134.9178439,36.59983007
2132,266.56,2345.859068,0,0,127,134.9356202,36.59983007
2133,234.76,2345.859068,249.8333333,0,401,134.9533964,36.59983007
2134,128.25,2347.944618,65,0,181,134.9711726,36.59983007
2135,138.3,3800.991053,0,0,80,134.9889488,36.59983007
2136,427.65,5007.933697,16311.6,6381190.476,279,135.0067251,36.59983007
2137,475.77,4682.030084,3057.736842,2775232.975,576,135.0245013,36.59983007
2138,449.89,2478.62858,6257.75,5210695.652,606,135.0422775,36.59983007
2139,72.54,2478.62858,0,0,73,135.0600537,36.59983007
2140,535.34,8692.008758,23012.66667,3126250,130,135.07783,36.59983007
2141,1064.12,9002.853366,1766.910256,3505422.139,1268,135.0956062,36.59983007
2142,1496.25,13167.05397,7052.543478,5058297.521,1025,135.1133824,36.59983007
2143,2825.39,25879.90688,1732.053476,3687002.828,2484,135.1311586,36.59983007
2144,2610.9,24417.83213,2789.745455,5497585.693,2889,135.1489349,36.59983007
2145,2927.35,24656.59043,7093.536458,4902818.575,3150,135.1667111,36.59983007
2146,2135.78,16845.82378,52809432.48,7735420.945,1819,135.1844873,36.59983007
2147,3133.89,17542.56569,5018.741294,6343851.945,2685,135.2022635,36.59983007
2148,3364.74,26257.63085,514151018.8,5820343.398,3757,135.2200397,36.59983007
2149,2002.75,25135.58293,6156.327103,5373827.93,2609,135.237816,36.59983007
2150,974.44,20057.98254,10244.28571,4932311.436,632,135.2555922,36.59983007
2151,1015.55,14713.58003,1179.447619,4363771.93,1250,135.2733684,36.59983007
2152,697.84,8655.815373,7699.193548,7274449.938,613,135.2911446,36.59983007
2153,721.84,7862.270557,6759.122807,7385725.429,854,135.3089209,36.59983007
2154,245.55,7862.270557,703.875,0,287,135.3266971,36.59983007
2155,501.23,1181.345288,3022,6677692.308,382,135.3444733,36.59983007
2156,547.25,1138.409364,4850.39604,7299567.901,561,135.3622495,36.59983007
2157,433.02,3572.494424,1387.321429,4394866.53,536,135.3800258,36.59983007
2158,333.81,1961.358935,180.7142857,3855000,241,135.397802,36.59983007
2159,269.02,3333.140956,1175.545455,4867670.33,377,135.4155782,36.59983007
2160,132.69,3326.150313,217.5,3185995.025,137,135.4333544,36.59983007
2161,151.07,1578.067565,0,0,90,135.4511307,36.59983007
2162,102.79,622.0101825,185,1968260.87,179,135.4689069,36.59983007
2163,35.68,1834.974249,0,2726923.077,42,135.4866831,36.59983007
2164,34.39,1862.74676,175,1724444.444,55,135.5044593,36.59983007
2165,66.06,1069.756796,0,0,24,135.5222356,36.59983007
2166,36.57,614.5008431,134,0,79,135.5400118,36.59983007
2167,3.15,495.8437064,0,0,8,135.557788,36.59983007
2168,6.6,0,0,0,0,135.5755642,36.59983007
2169,42.16,1107.242978,0,0,33,134.7756341,36.61495156
2170,72.57,1107.242978,118.6666667,3234000,90,134.7934104,36.61495156
2171,51.37,1107.242978,0,0,73,134.8111866,36.61495156
2172,13.45,1112.111712,0,0,17,134.8289628,36.61495156
2173,9.07,1124.163715,121,0,10,134.846739,36.61495156
2174,13.99,1137.308677,0,0,23,134.8645153,36.61495156
2175,20.64,1190.980647,0,0,32,134.8822915,36.61495156
2176,22.37,1193.681862,0,0,35,134.9000677,36.61495156
2177,48.5,2097.350259,0,0,51,134.9178439,36.61495156
2178,178.79,2345.859068,0,0,140,134.9356202,36.61495156
2179,115.39,2345.859068,43087,3913333.333,143,134.9533964,36.61495156
2180,80.06,2345.859068,0,0,148,134.9711726,36.61495156
2181,62.71,5007.933697,8217,0,53,134.9889488,36.61495156
2182,110,5007.933697,13015,2788285.714,141,135.0067251,36.61495156
2183,148.35,4712.300631,0,2810250,77,135.0245013,36.61495156
2184,341.62,3586.425007,400.8,3133611.111,258,135.0422775,36.61495156
2185,271.42,3240.139798,483.3888889,2286875,372,135.0600537,36.61495156
2186,792.68,8587.562911,553.3809524,3497692.308,556,135.07783,36.61495156
2187,1318.62,15739.67471,4501.26,2806411.29,1329,135.0956062,36.61495156
2188,1324.41,18627.4556,2609.12987,5597449.393,1264,135.1133824,36.61495156
2189,2800.32,19111.99333,3639.929204,7846204.744,1161,135.1311586,36.61495156
2190,2484.27,23818.78708,2512.062084,5166531.25,3634,135.1489349,36.61495156
2191,3741.16,25614.50847,2152.813102,4604090.566,2954,135.1667111,36.61495156
2192,3908.92,14933.55685,8518.8,6087053.333,3945,135.1844873,36.61495156
2193,3593.07,17134.26561,1527547205,6852217.09,3986,135.2022635,36.61495156
2194,3387.18,28123.83967,70033256917,11526713.4,3812,135.2200397,36.61495156
2195,1736.17,37166.72882,3449278312,7102977.25,2680,135.237816,36.61495156
2196,927.79,20512.42925,46980.84211,11370000,767,135.2555922,36.61495156
2197,1037.91,18559.6237,709.3043478,3963582.09,1161,135.2733684,36.61495156
2198,717.06,13931.27924,2682.127817,5366703.911,781,135.2911446,36.61495156
2199,326.28,7862.270557,10664.22222,10582176.47,358,135.3089209,36.61495156
2200,73.3,7817.469261,33012,19660067.57,92,135.3266971,36.61495156
2201,27.12,3399.865147,0,11999154.93,36,135.3444733,36.61495156
2202,98.39,3554.16458,362.3333333,4260000,69,135.3622495,36.61495156
2203,137.47,2926.816946,1559.25,5419605.489,140,135.3800258,36.61495156
2204,337.84,1476.166141,73625.33333,0,297,135.397802,36.61495156
2205,118.95,3333.140956,0,9128186.275,224,135.4155782,36.61495156
