省份,城市,地区,分类,店名,店铺id,人均,地址,网址
上海市,上海市,静安寺,美食,牛很鲜潮汕牛肉火锅(静安店),k9LSHYw2WhPsFgru,117,静安寺,http://www.dianping.com/shop/k9LSHYw2WhPsFgru
上海市,上海市,静安寺,美食,ChezLouis喜乐意西餐厅(静安寺店),k3Wnge0w0zZgHxxo,190,静安寺,http://www.dianping.com/shop/k3Wnge0w0zZgHxxo
上海市,上海市,静安寺,美食,家全七福酒家(静安店),EKDvzMdht1Gk3XD3,617,静安寺,http://www.dianping.com/shop/EKDvzMdht1Gk3XD3
上海市,上海市,静安寺,美食,夏宫中餐厅(静安香格里拉店),l6jHMBtmK7D4drZt,351,静安寺,http://www.dianping.com/shop/l6jHMBtmK7D4drZt
上海市,上海市,静安寺,美食,Grinder绞肉机汉堡(武定路店),k4M4v0QlaaRrdv7M,77,静安寺,http://www.dianping.com/shop/k4M4v0QlaaRrdv7M
上海市,上海市,静安寺,美食,星发餐室(巨鹿路店),k94CDoqyIZQKXRYb,84,静安寺,http://www.dianping.com/shop/k94CDoqyIZQKXRYb
上海市,上海市,静安寺,美食,勇烧肉居酒屋,k4wOOe4HrfAVRNmr,369,静安寺,http://www.dianping.com/shop/k4wOOe4HrfAVRNmr
上海市,上海市,静安寺,美食,敬食,l1XymUFhVKSmGr8v,41,静安寺,http://www.dianping.com/shop/l1XymUFhVKSmGr8v
上海市,上海市,静安寺,美食,鳗樽·日式居酒屋(晶品店),H1Dt47qjnaZCK0QF,145,静安寺,http://www.dianping.com/shop/H1Dt47qjnaZCK0QF
上海市,上海市,静安寺,美食,MixlabBistro&Bar,G4AZipLzjp27VOom,215,静安寺,http://www.dianping.com/shop/G4AZipLzjp27VOom
上海市,上海市,静安寺,美食,鹅匠·潮汕卤味集市(芮欧百货店),G9PX7jg4SZz8TLDT,80,静安寺,http://www.dianping.com/shop/G9PX7jg4SZz8TLDT
上海市,上海市,静安寺,美食,FULU富鹿(巨鹿路店),j4OITEiMk40Pv3x4,264,静安寺,http://www.dianping.com/shop/j4OITEiMk40Pv3x4
上海市,上海市,静安寺,美食,PEARIA·蛋糕定制(静安晶品店),G5Oyt1QM5H1SDftJ,1178,静安寺,http://www.dianping.com/shop/G5Oyt1QM5H1SDftJ
上海市,上海市,静安寺,美食,弗兰克牛排馆Ribonesteakhouse(愚园路店),H5HkflzdTlOsyqtd,512,静安寺,http://www.dianping.com/shop/H5HkflzdTlOsyqtd
上海市,上海市,静安寺,美食,Shabushabuしゃぶしゃぶの蓮,H4Y9Eulc9Yz4x9Sy,610,静安寺,http://www.dianping.com/shop/H4Y9Eulc9Yz4x9Sy
上海市,上海市,静安寺,美食,LeBistrotdeRacine,k87oaNpfOEThb5hW,1507,静安寺,http://www.dianping.com/shop/k87oaNpfOEThb5hW
上海市,上海市,静安寺,美食,行家海鲜火锅酒家,H3arLsheKpDyujkE,335,静安寺,http://www.dianping.com/shop/H3arLsheKpDyujkE
上海市,上海市,静安寺,美食,ASUSHI欧风寿司(芮欧百货店),H9lk3l1oWdGcdg0p,76,静安寺,http://www.dianping.com/shop/H9lk3l1oWdGcdg0p
上海市,上海市,静安寺,美食,和炎·和牛铁板烧,l9SlRlUfWmBHALHn,403,静安寺,http://www.dianping.com/shop/l9SlRlUfWmBHALHn
上海市,上海市,静安寺,美食,1515牛排馆·酒吧(静安香格里拉店),k3rT5WQoba7ef5FC,720,静安寺,http://www.dianping.com/shop/k3rT5WQoba7ef5FC
上海市,上海市,静安寺,美食,NIKU29日式炭火烧肉,G4EuIEBNMkdQ4PHF,187,静安寺,http://www.dianping.com/shop/G4EuIEBNMkdQ4PHF
上海市,上海市,静安寺,美食,泰安门TaianTable,l6jkSFu3WNgGb64C,2369,静安寺,http://www.dianping.com/shop/l6jkSFu3WNgGb64C
上海市,上海市,静安寺,美食,吾红四川馆子ChinaRed(静安寺店),k5p5CTF2vpjXMqMX,95,静安寺,http://www.dianping.com/shop/k5p5CTF2vpjXMqMX
上海市,上海市,静安寺,美食,荣顺私邸,l9nOTCMU0VlWLBKh,783,静安寺,http://www.dianping.com/shop/l9nOTCMU0VlWLBKh
上海市,上海市,静安寺,美食,OSTRA,irlgPcgTCl8SSzCR,1545,静安寺,http://www.dianping.com/shop/irlgPcgTCl8SSzCR
上海市,上海市,静安寺,美食,玉芝兰,k170E0l3ibxr57ae,1856,静安寺,http://www.dianping.com/shop/k170E0l3ibxr57ae
上海市,上海市,静安寺,美食,極暮.会席,G9TCA29v9C1sYqM5,1838,静安寺,http://www.dianping.com/shop/G9TCA29v9C1sYqM5
上海市,上海市,静安寺,美食,鮨心和(武定路店),l8wYgnInU2iPhmN0,2248,静安寺,http://www.dianping.com/shop/l8wYgnInU2iPhmN0
上海市,上海市,静安寺,美食,GLIDER,l8xhmQb4PKtZ9E7s,30,静安寺,http://www.dianping.com/shop/l8xhmQb4PKtZ9E7s
上海市,上海市,静安寺,美食,DAYBREAKCOFFEE,l6LK7KZwTVGQ6FAX,26,静安寺,http://www.dianping.com/shop/l6LK7KZwTVGQ6FAX
上海市,上海市,静安寺,美食,百乐门,G4eycOgcKGFgCOti,628,静安寺,http://www.dianping.com/shop/G4eycOgcKGFgCOti
上海市,上海市,静安寺,美食,喜茶(久光百货店),H9AXKLXUTLRy2O2Z,29,静安寺,http://www.dianping.com/shop/H9AXKLXUTLRy2O2Z
上海市,上海市,静安寺,美食,Coolzey酷芝餐厅,l4Xz6xXXfbk9rGUZ,162,静安寺,http://www.dianping.com/shop/l4Xz6xXXfbk9rGUZ
上海市,上海市,静安寺,美食,檬舒舒MonChouChou(久光百货店),H2rIkWrdKE7G7an7,53,静安寺,http://www.dianping.com/shop/H2rIkWrdKE7G7an7
上海市,上海市,静安寺,美食,割烹脇,l8w5pcHnRhaDgxFU,1318,静安寺,http://www.dianping.com/shop/l8w5pcHnRhaDgxFU
上海市,上海市,静安寺,美食,十面欢腾(巨鹿店),l8hHvYEFo9hKMleY,104,静安寺,http://www.dianping.com/shop/l8hHvYEFo9hKMleY
上海市,上海市,静安寺,美食,和乐点心店(襄阳北路店),k7TrpyBWqPXXD1sP,20,静安寺,http://www.dianping.com/shop/k7TrpyBWqPXXD1sP
上海市,上海市,静安寺,美食,21GRAMCOFFEE,kaCfjHp93qARaFR5,24,静安寺,http://www.dianping.com/shop/kaCfjHp93qARaFR5
上海市,上海市,静安寺,美食,춘천닭한마리春川一只鸡(康定路旗舰店),H7jxUGFH5BtIJjmM,99,静安寺,http://www.dianping.com/shop/H7jxUGFH5BtIJjmM
上海市,上海市,静安寺,美食,BINGOJUICERY(静安嘉里中心店),G1SrsCIr6iH1n5KN,38,静安寺,http://www.dianping.com/shop/G1SrsCIr6iH1n5KN
上海市,上海市,静安寺,美食,Perry's(康定路店),l7R0kH5I8jsTjoSs,110,静安寺,http://www.dianping.com/shop/l7R0kH5I8jsTjoSs
上海市,上海市,静安寺,美食,PIER39(嘉里中心店),H16B0z3i2MDtSwzQ,93,静安寺,http://www.dianping.com/shop/H16B0z3i2MDtSwzQ
上海市,上海市,静安寺,美食,保罗酒楼,l995VRjZgHW3SkRZ,120,静安寺,http://www.dianping.com/shop/l995VRjZgHW3SkRZ
上海市,上海市,静安寺,美食,OHAEATERY,GayyHuF5eGLBQDy6,326,静安寺,http://www.dianping.com/shop/GayyHuF5eGLBQDy6
上海市,上海市,静安寺,美食,Perry's(襄阳北路店),H1aC4vYeOv1SaaC5,102,静安寺,http://www.dianping.com/shop/H1aC4vYeOv1SaaC5
上海市,上海市,静安寺,美食,MStand(上海久光百货店),k4V5tTpYzPipxXA0,52,静安寺,http://www.dianping.com/shop/k4V5tTpYzPipxXA0
上海市,上海市,静安寺,美食,LEACH栗其滴滤实验室(巨鹿店),k1Ng3ZUlttcsozDK,28,静安寺,http://www.dianping.com/shop/k1Ng3ZUlttcsozDK
上海市,上海市,静安寺,美食,MiraiWaki怀石料理,jqEb367RJXvQ2YLZ,2113,静安寺,http://www.dianping.com/shop/jqEb367RJXvQ2YLZ
上海市,上海市,静安寺,美食,Wagas沃歌斯(静安嘉里中心店),k7IpScYlDKzRBTfE,78,静安寺,http://www.dianping.com/shop/k7IpScYlDKzRBTfE
上海市,上海市,静安寺,美食,鼎泰丰(嘉里店),GaeSjflsOhg07gjr,157,静安寺,http://www.dianping.com/shop/GaeSjflsOhg07gjr
上海市,上海市,静安寺,美食,稻香(静安店),FQGENkv3kS2UMikV,93,静安寺,http://www.dianping.com/shop/FQGENkv3kS2UMikV
上海市,上海市,静安寺,美食,commonground咖啡(长乐路店),H4c1KXZhCCY9jR4y,28,静安寺,http://www.dianping.com/shop/H4c1KXZhCCY9jR4y
上海市,上海市,静安寺,美食,富春小笼(愚园路店),H4uIrh1pLvDJDLry,45,静安寺,http://www.dianping.com/shop/H4uIrh1pLvDJDLry
上海市,上海市,静安寺,美食,MannerCoffee(长乐路店),G9mUaFNs8wThfrdo,19,静安寺,http://www.dianping.com/shop/G9mUaFNs8wThfrdo
上海市,上海市,静安寺,美食,INLOVE音乐现场,k4dEnwdpT2UZ9gcS,172,静安寺,http://www.dianping.com/shop/k4dEnwdpT2UZ9gcS
上海市,上海市,静安寺,美食,SEVEItalianRestaurant,H4EvDMXfZwG1jFBI,256,静安寺,http://www.dianping.com/shop/H4EvDMXfZwG1jFBI
上海市,上海市,静安寺,美食,复茂小龙虾大闸蟹烧烤(久光店),G44VfW3YXnVP3OUK,186,静安寺,http://www.dianping.com/shop/G44VfW3YXnVP3OUK
上海市,上海市,静安寺,美食,KunThai堃泰(巨鹿路店),G3707MxZdF3gq13t,107,静安寺,http://www.dianping.com/shop/G3707MxZdF3gq13t
上海市,上海市,静安寺,美食,IZUMOCOFFEEBAR,H1N4cG60WcTj8w6k,23,静安寺,http://www.dianping.com/shop/H1N4cG60WcTj8w6k
上海市,上海市,静安寺,美食,Henkes(芮欧百货店),H5Na6qRDsZOesx1y,241,静安寺,http://www.dianping.com/shop/H5Na6qRDsZOesx1y
上海市,上海市,静安寺,美食,CHARLIE'S粉红汉堡(常熟路店),kanG3TAtRcy956F9,80,静安寺,http://www.dianping.com/shop/kanG3TAtRcy956F9
上海市,上海市,静安寺,美食,万香傳1995·老木子鸡(静安寺店),k9UygZUBeHAbUuK2,28,静安寺,http://www.dianping.com/shop/k9UygZUBeHAbUuK2
上海市,上海市,静安寺,美食,松發肉骨茶SongFa(静安嘉里中心店),ka1giNOvRr0zXcv1,86,静安寺,http://www.dianping.com/shop/ka1giNOvRr0zXcv1
上海市,上海市,静安寺,美食,SmallCompanyCoffee(巨鹿店),H1tydU3uGP6TZVEH,49,静安寺,http://www.dianping.com/shop/H1tydU3uGP6TZVEH
上海市,上海市,静安寺,美食,羲和小馆(嘉里中心店),k1GZWYC2whH00eoy,143,静安寺,http://www.dianping.com/shop/k1GZWYC2whH00eoy
上海市,上海市,静安寺,美食,南角亭老上海面馆,l5cYGnpZZtGS0zsV,60,静安寺,http://www.dianping.com/shop/l5cYGnpZZtGS0zsV
上海市,上海市,静安寺,美食,MikkellerTastingRoom,H5HqHLtx9bKuxnBn,97,静安寺,http://www.dianping.com/shop/H5HqHLtx9bKuxnBn
上海市,上海市,静安寺,美食,STALOUNGE,G1oWV969RBU88JBd,92,静安寺,http://www.dianping.com/shop/G1oWV969RBU88JBd
上海市,上海市,静安寺,美食,我家餐厅(华山路店),G84UxG7AwrhpXdsL,88,静安寺,http://www.dianping.com/shop/G84UxG7AwrhpXdsL
上海市,上海市,静安寺,美食,BazingaCoffee,H9KOBCbqcgZuRP5b,26,静安寺,http://www.dianping.com/shop/H9KOBCbqcgZuRP5b
上海市,上海市,静安寺,美食,方老九香港牛腩专家,k6Gx6ChimvPZin9N,64,静安寺,http://www.dianping.com/shop/k6Gx6ChimvPZin9N
上海市,上海市,静安寺,美食,奶奶的味道(胶州路店),k9LpoKMn3ZIwPa9b,69,静安寺,http://www.dianping.com/shop/k9LpoKMn3ZIwPa9b
上海市,上海市,静安寺,美食,红寶石(华山路店),l9X83hRiNxzywpno,21,静安寺,http://www.dianping.com/shop/l9X83hRiNxzywpno
上海市,上海市,静安寺,美食,卷日本料理,laESUqXshafP9SC5,111,静安寺,http://www.dianping.com/shop/laESUqXshafP9SC5
上海市,上海市,静安寺,美食,同福汇私人订制餐厅,G2i751SQKx7RHElW,500,静安寺,http://www.dianping.com/shop/G2i751SQKx7RHElW
上海市,上海市,静安寺,美食,YummyHouse咖啡(武定路店),l7EzfXAjr8pvj65N,24,静安寺,http://www.dianping.com/shop/l7EzfXAjr8pvj65N
上海市,上海市,静安寺,美食,肥妈澳门美食(襄阳北路店),G5dZGVJlm965CzdG,70,静安寺,http://www.dianping.com/shop/G5dZGVJlm965CzdG
上海市,上海市,静安寺,美食,大堂酒廊(上海静安香格里拉店),H8Y1Pt888a6wr9by,177,静安寺,http://www.dianping.com/shop/H8Y1Pt888a6wr9by
上海市,上海市,静安寺,美食,SLABTOWN(富民路店),H4XjRs7nBmniebll,29,静安寺,http://www.dianping.com/shop/H4XjRs7nBmniebll
上海市,上海市,静安寺,美食,O'millsBakery&Bistro(嘉里中心店),k1xGqLcipxN8Szch,139,静安寺,http://www.dianping.com/shop/k1xGqLcipxN8Szch
上海市,上海市,静安寺,美食,两咖啡自助餐厅(静安香格里拉店),H5LE8cUAt2sHZGof,259,静安寺,http://www.dianping.com/shop/H5LE8cUAt2sHZGof
上海市,上海市,静安寺,美食,LOVEGIFT爱礼(晶品店),H7VxukjzWHN96rZt,45,静安寺,http://www.dianping.com/shop/H7VxukjzWHN96rZt
上海市,上海市,静安寺,美食,北疆饭店(晶品店),l1gC4YQIzpdIGtCQ,90,静安寺,http://www.dianping.com/shop/l1gC4YQIzpdIGtCQ
上海市,上海市,静安寺,美食,LittleCatch泼奇饭Poke(延平路店),H97IMFqQHPQrOjkm,82,静安寺,http://www.dianping.com/shop/H97IMFqQHPQrOjkm
上海市,上海市,静安寺,美食,Luneurs·创造空间(胶州路店),l2bumrC3H7lViEg4,44,静安寺,http://www.dianping.com/shop/l2bumrC3H7lViEg4
上海市,上海市,静安寺,美食,妈咪泰料(长乐路店),H3d009pYV0uRrEVl,128,静安寺,http://www.dianping.com/shop/H3d009pYV0uRrEVl
上海市,上海市,静安寺,美食,台湾人道素菜,H8vXTlZJ0TFFBZ3X,37,静安寺,http://www.dianping.com/shop/H8vXTlZJ0TFFBZ3X
上海市,上海市,静安寺,美食,ROYCE'若翼族(久光百货店),G6GWILGUCPLm1rNg,140,静安寺,http://www.dianping.com/shop/G6GWILGUCPLm1rNg
上海市,上海市,静安寺,美食,PAINCHAUD百丘(静安久光店),G9ndRNFzqERFscf7,58,静安寺,http://www.dianping.com/shop/G9ndRNFzqERFscf7
上海市,上海市,静安寺,美食,Tasca,H4Lw7st7ISzGqxqo,203,静安寺,http://www.dianping.com/shop/H4Lw7st7ISzGqxqo
上海市,上海市,静安寺,美食,鸟串·炭火酒场(静安店),l93kpmyg5z59yOqQ,155,静安寺,http://www.dianping.com/shop/l93kpmyg5z59yOqQ
上海市,上海市,静安寺,美食,亲亲长沙米粉,l31dncyEZkDfMBQm,35,静安寺,http://www.dianping.com/shop/l31dncyEZkDfMBQm
上海市,上海市,静安寺,美食,岳GAKU日本料理(静安寺店),k37yIDxUknzMOIm8,172,静安寺,http://www.dianping.com/shop/k37yIDxUknzMOIm8
上海市,上海市,静安寺,美食,西贡妈妈SaigonMama(久光店),l6yO8n0kar5dJEUH,81,静安寺,http://www.dianping.com/shop/l6yO8n0kar5dJEUH
上海市,上海市,静安寺,美食,TuTuCoffee(长乐路店),H8e7SjnK3lvUkGFa,22,静安寺,http://www.dianping.com/shop/H8e7SjnK3lvUkGFa
上海市,上海市,静安寺,美食,上金雀華人餐厅,jHSxTCdXLTxiwJZ0,89,静安寺,http://www.dianping.com/shop/jHSxTCdXLTxiwJZ0
上海市,上海市,静安寺,美食,悠乐蛋糕Delicake(久光百货店),ka6f6SygLYQGPypK,59,静安寺,http://www.dianping.com/shop/ka6f6SygLYQGPypK
上海市,上海市,静安寺,美食,魔王猪蹄(静安晶品店),k5mDpNEynofqWhpZ,109,静安寺,http://www.dianping.com/shop/k5mDpNEynofqWhpZ
上海市,上海市,静安寺,美食,春风松月楼(久光百货店),E1GOy9LEdOq3cTFC,36,静安寺,http://www.dianping.com/shop/E1GOy9LEdOq3cTFC
上海市,上海市,静安寺,美食,沪小胖小龙虾&羊棒骨(镇宁路店),H2t51dAXBrN3v3v3,191,静安寺,http://www.dianping.com/shop/H2t51dAXBrN3v3v3
上海市,上海市,静安寺,美食,新疆伊宁远征餐厅,kaF6ZhP5ocgMpDH1,96,静安寺,http://www.dianping.com/shop/kaF6ZhP5ocgMpDH1
上海市,上海市,静安寺,美食,肯咕烧肉キング(久光百货店),H8MgjjeC4wF1R94m,91,静安寺,http://www.dianping.com/shop/H8MgjjeC4wF1R94m
上海市,上海市,静安寺,美食,Basdban,G6HHofYpqYYqwMda,64,静安寺,http://www.dianping.com/shop/G6HHofYpqYYqwMda
上海市,上海市,静安寺,美食,FUMIcoffee(富民路店),GaAyM3XrkHhmzFxo,40,静安寺,http://www.dianping.com/shop/GaAyM3XrkHhmzFxo
上海市,上海市,静安寺,美食,小龍鳳餐室·五星海南鸡饭(胶州路店),l6dMZSKvmrg5WP4C,86,静安寺,http://www.dianping.com/shop/l6dMZSKvmrg5WP4C
上海市,上海市,静安寺,美食,芮欧百货芮食,k9TxbJoCmmPHaSFd,75,静安寺,http://www.dianping.com/shop/k9TxbJoCmmPHaSFd
上海市,上海市,静安寺,美食,山崎面包(静安久光店),k5g3v7PLmFuLzSsX,27,静安寺,http://www.dianping.com/shop/k5g3v7PLmFuLzSsX
上海市,上海市,静安寺,美食,旧款宁波饭店,l2ZAsymzmGsgKN39,207,静安寺,http://www.dianping.com/shop/l2ZAsymzmGsgKN39
上海市,上海市,静安寺,美食,鱼粉王·鱼鲜汤浓(晶品店),Ha599SHmmfVPeBCU,37,静安寺,http://www.dianping.com/shop/Ha599SHmmfVPeBCU
上海市,上海市,静安寺,美食,洛克菲勒公馆,H41ptqfY7ciNnp3U,344,静安寺,http://www.dianping.com/shop/H41ptqfY7ciNnp3U
上海市,上海市,静安寺,美食,竹若金枪鱼(静安寺店),G5NeF0ocxf9QfWPH,252,静安寺,http://www.dianping.com/shop/G5NeF0ocxf9QfWPH
上海市,上海市,静安寺,美食,Upstairs,H90GAMHraoG1Uch6,93,静安寺,http://www.dianping.com/shop/H90GAMHraoG1Uch6
上海市,上海市,静安寺,美食,董记庐春面馆(北京西路店),FHwWNLDb0qul7pUw,28,静安寺,http://www.dianping.com/shop/FHwWNLDb0qul7pUw
上海市,上海市,静安寺,美食,KYOCOFFEE(胶州路店),G772WGCoUZkQUWxr,40,静安寺,http://www.dianping.com/shop/G772WGCoUZkQUWxr
上海市,上海市,静安寺,美食,古意湘庭(久光店),G87X5ynBUTDa6LcU,169,静安寺,http://www.dianping.com/shop/G87X5ynBUTDa6LcU
上海市,上海市,静安寺,美食,Gin&CoBar暻阁,H9wx9Yq4lGodJmLY,154,静安寺,http://www.dianping.com/shop/H9wx9Yq4lGodJmLY
上海市,上海市,静安寺,美食,一品卤味(晶品店),ka3lAFQ8tih1GQji,39,静安寺,http://www.dianping.com/shop/ka3lAFQ8tih1GQji
上海市,上海市,静安寺,美食,微热山丘(芮欧百货店),l7UkWDpYQOQ3emIZ,129,静安寺,http://www.dianping.com/shop/l7UkWDpYQOQ3emIZ
上海市,上海市,静安寺,美食,SpreadtheBagel·CinnaSwirl,l9Kmj99IoTUHvcnZ,37,静安寺,http://www.dianping.com/shop/l9Kmj99IoTUHvcnZ
上海市,上海市,静安寺,美食,ShanghaiBrewHouse（上海啤酒工坊）(静安店),l93Ym7pk7CU36t1L,123,静安寺,http://www.dianping.com/shop/l93Ym7pk7CU36t1L
上海市,上海市,静安寺,美食,钨节路新加坡餐厅(静安店),H4jC2u5RC0wQVcM5,84,静安寺,http://www.dianping.com/shop/H4jC2u5RC0wQVcM5
上海市,上海市,静安寺,美食,山海精·居酒屋BISTRO&YAKITORI,l7X7lmVBFlctWlhJ,408,静安寺,http://www.dianping.com/shop/l7X7lmVBFlctWlhJ
上海市,上海市,静安寺,美食,PLANETZOOCOFFEE(久光店),l94UbjAKCV0JkY8L,58,静安寺,http://www.dianping.com/shop/l94UbjAKCV0JkY8L
上海市,上海市,静安寺,美食,FASCINOSelection(久光百货店),Ga32MhZqsDPgepzN,35,静安寺,http://www.dianping.com/shop/Ga32MhZqsDPgepzN
上海市,上海市,静安寺,美食,久光美食广场(久百城市广场店),ic6p1oMiHmNFtUdV,68,静安寺,http://www.dianping.com/shop/ic6p1oMiHmNFtUdV
上海市,上海市,静安寺,美食,星巴克臻选(静安嘉里中心1F店),G5S1mxJNxNhFgvO2,45,静安寺,http://www.dianping.com/shop/G5S1mxJNxNhFgvO2
上海市,上海市,静安寺,美食,Q太郎(富民路店),G7zQMwY3alqhD86M,126,静安寺,http://www.dianping.com/shop/G7zQMwY3alqhD86M
上海市,上海市,静安寺,美食,FunkadeliYanping,H9LvQ4dYZrww9HWv,136,静安寺,http://www.dianping.com/shop/H9LvQ4dYZrww9HWv
上海市,上海市,静安寺,美食,王记葱油饼,H34NIJTbiHHQyvFx,6,静安寺,http://www.dianping.com/shop/H34NIJTbiHHQyvFx
上海市,上海市,静安寺,美食,小满手工粉(晶品店),l5ezVh45KtUtzRVD,38,静安寺,http://www.dianping.com/shop/l5ezVh45KtUtzRVD
上海市,上海市,静安寺,美食,1973继光香香鸡(静安晶品店),FhtBskLlPl9zLM4a,23,静安寺,http://www.dianping.com/shop/FhtBskLlPl9zLM4a
上海市,上海市,静安寺,美食,考究浇头面馆,Euiv1b0cFC1c1ZwA,34,静安寺,http://www.dianping.com/shop/Euiv1b0cFC1c1ZwA
上海市,上海市,静安寺,美食,EGGBOMB(芮欧百货店),H80FT9FdtY46NItA,40,静安寺,http://www.dianping.com/shop/H80FT9FdtY46NItA
上海市,上海市,静安寺,美食,国际贵都大饭店·cafe65西餐厅,G4hBycmyjJJeB4KO,151,静安寺,http://www.dianping.com/shop/G4hBycmyjJJeB4KO
上海市,上海市,静安寺,美食,胜博殿霸王树(嘉里中心店),G64wAvxUP9DP0T2u,113,静安寺,http://www.dianping.com/shop/G64wAvxUP9DP0T2u
上海市,上海市,静安寺,美食,司芳糯米(久光店),G3gq84098pkQ1VVj,41,静安寺,http://www.dianping.com/shop/G3gq84098pkQ1VVj
上海市,上海市,静安寺,美食,龙记香港茶餐厅(久光百货店),GagcZVZpLDQAiXyY,77,静安寺,http://www.dianping.com/shop/GagcZVZpLDQAiXyY
上海市,上海市,静安寺,美食,精悦蓉(静安晶品店),l6oD7Dsv4m2WcJB1,91,静安寺,http://www.dianping.com/shop/l6oD7Dsv4m2WcJB1
上海市,上海市,静安寺,美食,三町目寿居酒屋(巨鹿路店),k5WHH79Lzg9X6BNV,208,静安寺,http://www.dianping.com/shop/k5WHH79Lzg9X6BNV
上海市,上海市,静安寺,美食,敦煌小亭(静安寺店),k1Kda8jrtPtQfFal,48,静安寺,http://www.dianping.com/shop/k1Kda8jrtPtQfFal
上海市,上海市,静安寺,美食,静安昆仑大酒店·连天阁自助餐厅,k6Fs4ACx6pYqb0w7,214,静安寺,http://www.dianping.com/shop/k6Fs4ACx6pYqb0w7
上海市,上海市,静安寺,美食,MissFresh轻食,k1XsHc25LqojGB6S,40,静安寺,http://www.dianping.com/shop/k1XsHc25LqojGB6S
上海市,上海市,静安寺,美食,富麦包子(愚园路店),k9bsGOS1R1iWXhvh,23,静安寺,http://www.dianping.com/shop/k9bsGOS1R1iWXhvh
上海市,上海市,静安寺,美食,JAYCAFE,la9yRzzTExRtmJJQ,23,静安寺,http://www.dianping.com/shop/la9yRzzTExRtmJJQ
上海市,上海市,静安寺,美食,GODIVA(久光百货店),G1YJaBr1KtNEm0hY,103,静安寺,http://www.dianping.com/shop/G1YJaBr1KtNEm0hY
上海市,上海市,静安寺,美食,星巴克(静安晶品店),kaLF5s7niQRqUZxo,46,静安寺,http://www.dianping.com/shop/kaLF5s7niQRqUZxo
上海市,上海市,静安寺,美食,贝瑞咖啡(1788店),k90i2yqHf19BG47U,26,静安寺,http://www.dianping.com/shop/k90i2yqHf19BG47U
上海市,上海市,静安寺,美食,delimuses西餐咖啡(昌平路店),k9HwMgqkNbhoLPjk,90,静安寺,http://www.dianping.com/shop/k9HwMgqkNbhoLPjk
上海市,上海市,静安寺,美食,PHOtoSHOP越南餐厅,GaC9EumlN1yrv1sf,97,静安寺,http://www.dianping.com/shop/GaC9EumlN1yrv1sf
上海市,上海市,静安寺,美食,云峰大饭店中餐厅(北京西路店),k4sQ1LSy864uSSyy,284,静安寺,http://www.dianping.com/shop/k4sQ1LSy864uSSyy
上海市,上海市,静安寺,美食,Wagas沃歌斯(胶州路店),G772s8qDnPrd5d5m,74,静安寺,http://www.dianping.com/shop/G772s8qDnPrd5d5m
