,k_index,加权合计POI,人口密度,商铺人均消费,房价,不加权POI合计,经度,纬度,normalized_density_town,normalized_density_district,housing_town,housing_district,geometry
1556,1556,1.18,304.5393432,0.0,0.0,5,135.6111167,36.43349376,-0.4732644441854532,-0.4427647569092461,-7.6718642804017785,-2.770452941743159,POINT (135.6111167 36.43349376)
1557,1557,4.78,304.5393432,0.0,0.0,4,135.6288929,36.43349376,-0.48495172441972656,-0.44615662490342917,-7.6718642804017785,-2.770452941743159,POINT (135.6288929 36.43349376)
1563,1563,10.45,457.5913206,0.0,0.0,10,134.5800957,36.44861524,-0.38202859362930075,-0.5038152221579439,-7.188483814216455,-3.868191213915792,POINT (134.5800957 36.44861524)
1564,1564,1.35,457.5913206,0.0,0.0,9,134.5978719,36.44861524,-0.4149374237921244,-0.5090218834445323,-7.188483814216455,-3.868191213915792,POINT (134.5978719 36.44861524)
1567,1567,2.2,457.5913206,0.0,0.0,2,134.6512006,36.44861524,-0.64529923493189,-0.5454685124506505,-7.188483814216455,-3.868191213915792,POINT (134.6512006 36.44861524)
1568,1568,31.66,498.0184504,152.0,860000.0,35,134.6689768,36.44861524,-0.20672545944882736,-0.373648689993236,206.59024898778245,138.6191802261122,POINT (134.6689768 36.44861524)
1569,1569,16.98,502.9422675,0.0,0.0,26,134.686753,36.44861524,0.14451268897587777,-0.4205086415725309,-7.188483814216455,-3.868191213915792,POINT (134.686753 36.44861524)
1570,1570,8.48,504.7563054,0.0,0.0,9,134.7045293,36.44861524,-0.4112585715423022,-0.5090218834445323,-5.0431300960075305,-3.868191213915792,POINT (134.7045293 36.44861524)
1571,1571,10.58,504.7563054,0.0,0.0,27,134.7223055,36.44861524,-0.26965872470835806,-0.41530198028594256,-5.0431300960075305,-3.868191213915792,POINT (134.7223055 36.44861524)
1572,1572,28.28,504.7563054,0.0,0.0,15,134.7400817,36.44861524,-0.36405862259765415,-0.47778191572500234,-5.0431300960075305,-3.868191213915792,POINT (134.7400817 36.44861524)
1573,1573,58.48,504.7563054,10047.0,1150000.0,86,134.7578579,36.44861524,0.19447410658068098,-0.10810896437723186,277.9549930974326,186.66724733961004,POINT (134.7578579 36.44861524)
1574,1574,39.18,504.7563054,5872.333333,2200000.0,54,134.7756341,36.44861524,-0.0572589544574419,-0.27472212554805797,536.3445838392691,360.63438688848146,POINT (134.7756341 36.44861524)
1575,1575,6.23,504.7563054,0.0,0.0,14,134.7934104,36.44861524,-0.3719252807550955,-0.4829885770115907,-5.0431300960075305,-3.868191213915792,POINT (134.7934104 36.44861524)
1576,1576,5.81,823.8461352,0.0,0.0,15,134.8111866,36.44861524,-0.6995964298988208,-0.5412901334122412,-6.0736081003546465,-4.009901616632626,POINT (134.8111866 36.44861524)
1577,1577,3.88,823.8461352,0.0,0.0,6,134.8289628,36.44861524,-0.8145402652371666,-0.5809630805072331,-6.0736081003546465,-4.009901616632626,POINT (134.8289628 36.44861524)
1578,1578,4.66,823.8461352,147.0,0.0,14,134.846739,36.44861524,-0.712367967158637,-0.5456982386450181,-6.0736081003546465,-4.009901616632626,POINT (134.846739 36.44861524)
1579,1579,12.69,1287.643684,0.0,0.0,20,134.8645153,36.44861524,-0.5242546894208362,-0.4517486092920608,-15.321399481550511,-4.009901616632626,POINT (134.8645153 36.44861524)
1580,1580,56.43,823.8461352,204.0,2108947.368,56,134.8822915,36.44861524,-0.17596340224635648,-0.36055781886838945,491.1779776365875,289.29843527581556,POINT (134.8822915 36.44861524)
1581,1581,86.23,823.8461352,132.75,9550000.0,72,134.9000677,36.44861524,0.028381193910702752,-0.2900281351439595,2245.643393396573,1324.185699575289,POINT (134.9000677 36.44861524)
1582,1582,145.14,823.8461352,106.1111111,25700000.0,128,134.9178439,36.44861524,0.7435872804604101,-0.043174242108454594,6053.520835718604,3570.2965853605797,POINT (134.9178439 36.44861524)
1583,1583,64.44,848.2110969,10508.125,16425000.0,148,134.9356202,36.44861524,-0.23062459711620806,0.04498786254708286,3866.643852589388,2280.347454360049,POINT (134.9356202 36.44861524)
1584,1584,97.53,1725.349716,9525.0,3762272.727,42,134.9533964,36.44861524,-0.7985121559443931,-0.42227129212726566,1041.1459925053825,519.2397409473186,POINT (134.9533964 36.44861524)
1585,1585,310.63,1725.349716,14818.0,1608759.69,253,134.9711726,36.44861524,0.33190553191171107,0.5078389119886545,441.01785704634915,219.7332966695327,POINT (134.9711726 36.44861524)
1586,1586,208.89,1725.349716,127.3,0.0,319,134.9889488,36.44861524,0.6854958987292602,0.7987738573519282,-7.301673215845619,-4.009901616632626,POINT (134.9889488 36.44861524)
1587,1587,83.26,1725.349716,19788.0,6696750.0,99,135.0067251,36.44861524,-0.49313865732923695,-0.17100929385898392,1858.9085712013011,927.3611865804354,POINT (135.0067251 36.44861524)
1588,1588,102.54,2243.067673,0.0,4908666.667,83,135.0245013,36.44861524,-0.5788575341334913,-0.2415389775834139,1153.4862107863175,678.6780015065935,POINT (135.0245013 36.44861524)
1589,1589,295.15,3688.603618,11814.5,5316714.286,322,135.0422775,36.44861524,0.7451637891930736,0.8119981730502588,1219.1384049587775,735.428478222053,POINT (135.0422775 36.44861524)
1590,1590,315.17,3427.292589,314.5,3488734.568,283,135.0600537,36.44861524,-0.293464769628989,0.6400820689719607,834.8150269002671,481.1965807858593,POINT (135.0600537 36.44861524)
1591,1591,181.45,3175.81078,4459.25,4832177.419,290,135.07783,36.44861524,0.5504027661532286,0.6709388056013988,1159.1264494503866,668.0400242571612,POINT (135.07783 36.44861524)
1592,1592,240.8,5050.66928,6502.833333,6057230.769,117,135.0956062,36.44861524,-0.5025240146559333,-0.5126489399316513,900.840249655254,767.0007120405393,POINT (135.0956062 36.44861524)
1593,1593,508.06,5700.722815,1063.0,3906319.29,499,135.1133824,36.44861524,1.5640272643818902,0.6045664352739197,578.8730233842302,493.0727270226203,POINT (135.1133824 36.44861524)
1594,1594,406.86,5100.871239,3163.0,3429805.097,475,135.1311586,36.44861524,0.6925942576218951,0.5343748933761875,1631.8263868522483,432.386560253165,POINT (135.1311586 36.44861524)
1595,1595,269.5,7105.167126,5908.642857,4486996.997,277,135.1489349,36.44861524,-0.46992507725724225,-0.04470532728010323,1017.6416720622757,567.0245729150823,POINT (135.1489349 36.44861524)
1596,1596,315.79,8828.365499,192.5,4515754.19,312,135.1667111,36.44861524,-0.34955744115894183,0.05765733798742291,1004.450538568158,570.6869272286702,POINT (135.1667111 36.44861524)
1597,1597,339.4,8808.371328,4792.0,2830000.0,314,135.1844873,36.44861524,1.410339218437597,0.06350663314556726,742.261149397664,355.9987575802836,POINT (135.1844873 36.44861524)
1598,1598,103.32,6499.842481,288.5,0.0,213,135.2022635,36.44861524,0.6174632931393779,-0.23188277234072247,-8.632722009591648,-4.414120945579128,POINT (135.2022635 36.44861524)
1599,1599,124.16,2105.111664,0.0,0.0,55,135.2200397,36.44861524,-0.6228772632677371,-0.6939770898341262,-8.632722009591648,-4.414120945579128,POINT (135.2200397 36.44861524)
1600,1600,275.56,2088.316035,11681.88889,5812362.205,201,135.237816,36.44861524,0.6129593573140218,-0.26697854328958853,824.0468458047023,735.8156293508804,POINT (135.237816 36.44861524)
1601,1601,241.57,2088.316035,977.5,6340526.316,360,135.2555922,36.44861524,1.7677453080509455,0.19804042178288733,899.34076751679,803.079639096309,POINT (135.2555922 36.44861524)
1602,1602,122.64,2088.316035,0.0,0.0,147,135.2733684,36.44861524,0.22076790234676477,-0.424909512559486,-4.550811080711075,-4.414120945579128,POINT (135.2733684 36.44861524)
1603,1603,33.26,2088.316035,0.0,0.0,41,135.2911446,36.44861524,-0.5490893981445176,-0.7349221559411366,-4.550811080711075,-4.414120945579128,POINT (135.2911446 36.44861524)
1604,1604,38.72,2223.863582,0.0,0.0,35,135.3089209,36.44861524,-0.5926662264742129,-0.34100871708375396,-9.678803443950066,-4.414120945579128,POINT (135.3089209 36.44861524)
1605,1605,172.12,2488.649173,2536.0,0.0,127,135.3266971,36.44861524,0.6489580753892185,-0.4834024641409295,-10.030168773980316,-2.770452941743159,POINT (135.3266971 36.44861524)
1606,1606,122.28,2387.173697,3197.846154,2378172.716,185,135.3444733,36.44861524,0.23658846294436214,0.1677714820437066,797.0452199173151,211.55388392483283,POINT (135.3444733 36.44861524)
1607,1607,13.38,2469.959211,0.0,2530000.0,47,135.3622495,36.44861524,-0.3216791227001207,-0.30030630115355716,755.2715626048335,225.23677656867952,POINT (135.3622495 36.44861524)
1608,1608,29.04,2519.603685,0.0,0.0,29,135.3800258,36.44861524,-0.49425906615109316,-0.3613599250488524,-9.678803443950066,-2.770452941743159,POINT (135.3800258 36.44861524)
1609,1609,9.04,2519.603685,0.0,0.0,8,135.397802,36.44861524,-0.5926423873754814,-0.4325891529266969,-9.678803443950066,-2.770452941743159,POINT (135.397802 36.44861524)
1610,1610,9.45,1921.628866,0.0,0.0,16,135.4155782,36.44861524,-0.5551630269090477,-0.4054542089732323,-9.678803443950066,-2.770452941743159,POINT (135.4155782 36.44861524)
1611,1611,3.15,2519.603685,0.0,0.0,6,135.4333544,36.44861524,-0.6020122274920898,-0.43937288891506304,-9.678803443950066,-2.770452941743159,POINT (135.4333544 36.44861524)
1612,1612,9.39,2854.281921,0.0,0.0,6,135.4511307,36.44861524,-0.5309936423409362,-0.43937288891506304,-8.009885979602506,-2.770452941743159,POINT (135.4511307 36.44861524)
1613,1613,28.37,2616.030556,0.0,0.0,24,135.4689069,36.44861524,-0.42576318027715526,-0.37831926501976776,-8.009885979602506,-2.770452941743159,POINT (135.4689069 36.44861524)
1614,1614,41.57,2032.081133,0.0,0.0,51,135.4866831,36.44861524,-0.2679174871814839,-0.28673882917682486,-5.84899154641212,-2.770452941743159,POINT (135.4866831 36.44861524)
1615,1615,14.86,1714.767532,0.0,0.0,29,135.5044593,36.44861524,-0.2950468554348531,-0.3613599250488524,-5.84899154641212,-2.770452941743159,POINT (135.5044593 36.44861524)
1616,1616,76.25,304.5393432,0.0,0.0,7,135.5222356,36.44861524,-0.4498898837169066,-0.43598102092088,-7.6718642804017785,-2.770452941743159,POINT (135.5222356 36.44861524)
1617,1617,102.59,304.5393432,225.0,0.0,156,135.5400118,36.44861524,1.2915148711898177,0.06940731021239753,-7.6718642804017785,-2.770452941743159,POINT (135.5400118 36.44861524)
1618,1618,20.63,304.5393432,42.0,0.0,19,135.557788,36.44861524,-0.3096425209056268,-0.3952786049906831,-7.6718642804017785,-2.770452941743159,POINT (135.557788 36.44861524)
1619,1619,50.8,304.5393432,0.0,0.0,7,135.5755642,36.44861524,-0.4498898837169066,-0.43598102092088,-7.6718642804017785,-2.770452941743159,POINT (135.5755642 36.44861524)
1620,1620,63.64,304.5393432,937.0,0.0,102,135.5933404,36.44861524,0.6604017385390586,-0.11375356147348827,-7.6718642804017785,-2.770452941743159,POINT (135.5933404 36.44861524)
1621,1621,8.12,304.5393432,0.0,0.0,8,135.6111167,36.44861524,-0.4382026034826333,-0.4325891529266969,-7.6718642804017785,-2.770452941743159,POINT (135.6111167 36.44861524)
1622,1622,12.76,304.5393432,0.0,0.0,14,135.6288929,36.44861524,-0.3680789220769934,-0.4122379449615985,-7.6718642804017785,-2.770452941743159,POINT (135.6288929 36.44861524)
1623,1623,1.15,304.5393432,23854.0,0.0,1,135.6466691,36.44861524,-0.5200135651225465,-0.4563322288859784,-7.6718642804017785,-2.770452941743159,POINT (135.6466691 36.44861524)
1626,1626,7.59,457.5913206,0.0,0.0,10,134.5445432,36.46373672,-0.38202859362930075,-0.5038152221579439,-7.188483814216455,-3.868191213915792,POINT (134.5445432 36.46373672)
1627,1627,5.9,457.5913206,0.0,0.0,5,134.5623195,36.46373672,-0.5465727444434191,-0.5298485285908855,-7.188483814216455,-3.868191213915792,POINT (134.5623195 36.46373672)
1628,1628,12.05,457.5913206,0.0,0.0,13,134.5800957,36.46373672,-0.28330210314082976,-0.488195238298179,-7.188483814216455,-3.868191213915792,POINT (134.5800957 36.46373672)
1629,1629,5.3,457.5913206,1404.0,0.0,10,134.5978719,36.46373672,-0.38202859362930075,-0.5038152221579439,-7.188483814216455,-3.868191213915792,POINT (134.5978719 36.46373672)
1631,1631,0.0,504.7563054,0.0,0.0,1,134.6334244,36.46373672,-0.4741918368018329,-0.5506751737372388,-5.0431300960075305,-3.868191213915792,POINT (134.6334244 36.46373672)
1634,1634,43.02,504.7563054,0.0,0.0,14,134.686753,36.46373672,-0.3719252807550955,-0.4829885770115907,-5.0431300960075305,-3.868191213915792,POINT (134.686753 36.46373672)
1635,1635,268.16,504.7563054,72.0,0.0,258,134.7045293,36.46373672,1.5475393096605914,0.7874367769159586,-5.0431300960075305,-3.868191213915792,POINT (134.7045293 36.46373672)
1636,1636,82.08,504.7563054,0.0,7120000.0,32,134.7223055,36.46373672,-0.23032543392115137,-0.38926867385300096,1747.0843804581607,1175.794697917479,POINT (134.7223055 36.46373672)
1637,1637,453.83,504.7563054,0.0,4903529.412,173,134.7400817,36.46373672,0.8788733662780776,0.34487056755595175,1201.643496529934,808.5632235474169,POINT (134.7400817 36.46373672)
1638,1638,333.03,504.7563054,74.55555556,1660000.0,639,134.7578579,36.46373672,4.544736067645742,2.7711747271061076,403.45850860061034,271.1655722633476,POINT (134.7578579 36.46373672)
1639,1639,13.31,504.7563054,0.0,0.0,22,134.7756341,36.46373672,-0.30899201549556476,-0.44133528671888417,-5.0431300960075305,-3.868191213915792,POINT (134.7756341 36.46373672)
1640,1640,5.03,987.9296442,0.0,0.0,9,134.7934104,36.46373672,-0.5579922819012169,-0.5090218834445323,-15.321399481550511,-3.868191213915792,POINT (134.7934104 36.46373672)
1641,1641,1.0,1353.900477,0.0,0.0,7,134.8111866,36.46373672,-0.8017687279773504,-0.5194352060177089,-6.0736081003546465,-3.868191213915792,POINT (134.8111866 36.46373672)
1642,1642,4.59,1519.542458,0.0,0.0,16,134.8289628,36.46373672,-0.6868248926390046,-0.472575254438414,-15.321399481550511,-3.868191213915792,POINT (134.8289628 36.46373672)
1643,1643,18.23,2594.709503,0.0,0.0,22,134.846739,36.46373672,-0.6101956690801074,-0.44133528671888417,-15.321399481550511,-4.009901616632626,POINT (134.846739 36.46373672)
1644,1644,57.27,2563.086943,100.0,0.0,16,134.8645153,36.46373672,-0.5365229048682474,-0.5368820281794644,-15.321399481550511,-3.868191213915792,POINT (134.8645153 36.46373672)
1645,1645,281.75,847.181861,7313.0,1929529.412,159,134.8822915,36.46373672,1.1395049355147124,0.09347702010762847,448.874473772815,315.8220111489945,POINT (134.8822915 36.46373672)
1646,1646,232.58,823.8461352,536.35,8288125.0,400,134.9000677,36.46373672,4.217445415130417,1.1558303812068549,1948.1161272956376,1148.6865556743405,POINT (134.9000677 36.46373672)
1647,1647,94.18,823.8461352,5361.208333,0.0,90,134.9178439,36.46373672,0.2582688645873944,-0.21068224095397578,-6.0736081003546465,-4.009901616632626,POINT (134.9178439 36.46373672)
1648,1648,173.24,823.8461352,983.25,13450000.0,64,134.9356202,36.46373672,-0.07379110416782687,-0.3252929770061745,3165.192744793225,1866.5901859259166,POINT (134.9356202 36.46373672)
1649,1649,335.15,2493.038943,1955.26087,2643496.241,338,134.9533964,36.46373672,0.3509533074594153,0.8825278567746887,617.2149185229879,363.64246268321864,POINT (134.9533964 36.46373672)
1650,1650,355.93,2809.033593,15601.625,2218072.626,299,134.9711726,36.46373672,0.1916147860284817,0.7106117526963907,610.8175424488338,304.4753659202693,POINT (134.9711726 36.46373672)
1651,1651,272.42,2311.707804,784.5,3597738.095,307,134.9889488,36.46373672,0.22429961093739115,0.7458765945586057,843.7291307608241,496.35658131735727,POINT (134.9889488 36.46373672)
1652,1652,159.79,2501.221154,204.0,688333.3333,238,135.0067251,36.46373672,0.2515440849077226,0.44171733349700143,184.51894397581634,91.72217225172683,POINT (135.0067251 36.46373672)
1653,1653,199.03,3549.886671,0.0,0.0,100,135.0245013,36.46373672,-1.1192104568367538,-0.16660118862620704,-6.374277469476726,-4.009901616632626,POINT (135.0245013 36.46373672)
1654,1654,138.69,5890.272346,7289.5,0.0,252,135.0422775,36.46373672,-0.43334518658768134,0.5034308067558777,-7.376711889116986,-4.009901616632626,POINT (135.0422775 36.46373672)
1655,1655,215.32,5901.124505,28.0,0.0,94,135.0600537,36.46373672,-1.146284085925533,-0.19304982002286827,-7.376711889116986,-4.009901616632626,POINT (135.0600537 36.46373672)
1656,1656,495.87,5690.118065,1998.857143,3798939.394,370,135.07783,36.46373672,-0.6464280912391024,0.2272868975736091,562.799462194039,479.39742758333836,POINT (135.07783 36.46373672)
1657,1657,859.47,9336.037053,3420.745763,3337421.384,599,135.0956062,36.46373672,0.05699761944927667,0.8970311931811372,762.8950780960513,460.1522346716035,POINT (135.0956062 36.46373672)
1658,1658,1255.7,10617.23587,2736.064935,3896626.506,1273,135.1133824,36.46373672,2.127342287588873,2.8682436614757836,577.4221227731203,491.8383085836205,POINT (135.1133824 36.46373672)
1659,1659,930.72,10560.83527,6015.514286,5498264.224,909,135.1311586,36.46373672,1.00923329767372,1.8036719426935117,817.1692525784155,695.813877594212,POINT (135.1311586 36.46373672)
1660,1660,404.7,8144.796822,2944.692308,5992301.711,765,135.1489349,36.46373672,1.2083436774847747,1.3825226913071185,891.1211008605442,758.7317125021108,POINT (135.1489349 36.46373672)
1661,1661,143.91,8828.365499,1865.0,5252711.864,132,135.1667111,36.46373672,-0.9685909982359153,-0.46877922624556867,1169.895888994728,664.5417104930038,POINT (135.1667111 36.46373672)
1662,1662,146.16,8720.846133,6856.0,9538000.0,191,135.1844873,36.46373672,-0.7656855545273518,-0.2962250190803103,2131.933496244535,1187.5332548594563,POINT (135.1844873 36.46373672)
1663,1663,71.43,7225.095199,19276.5,4357450.98,77,135.2022635,36.46373672,-0.45017161617307544,-0.6296348430945383,968.9118217922731,550.526321011008,POINT (135.2022635 36.46373672)
1664,1664,108.29,2088.316035,17146.61538,0.0,61,135.2200397,36.46373672,-0.4038333037122002,-0.6764292043596931,-4.550811080711075,-4.414120945579128,POINT (135.2200397 36.46373672)
1665,1665,122.8,2088.316035,3321.5,5795600.0,173,135.237816,36.46373672,0.40960082510877743,-0.34886867550360945,821.6572624825748,733.6808892256187,POINT (135.237816 36.46373672)
1666,1666,119.88,2088.316035,277.75,7249444.444,169,135.2555922,36.46373672,0.380549606222314,-0.3605672658198982,1028.914150007236,918.8343383390012,POINT (135.2555922 36.46373672)
1667,1667,90.44,2088.316035,0.0,0.0,37,135.2733684,36.46373672,-0.5781406170309812,-0.7466207462574254,-4.550811080711075,-4.414120945579128,POINT (135.2733684 36.46373672)
1668,1668,89.09,2088.316035,0.0,0.0,137,135.2911446,36.46373672,0.14813985513060607,-0.45415598835020776,-4.550811080711075,-4.414120945579128,POINT (135.2911446 36.46373672)
1669,1669,127.11,2112.961043,0.0,0.0,70,135.3089209,36.46373672,-0.30217734376062094,-0.6501073761480435,-9.678803443950066,-4.414120945579128,POINT (135.3089209 36.46373672)
1670,1670,179.69,2519.603685,8178.25,6612105.263,204,135.3266971,36.46373672,0.32560194405214193,0.2322169739331849,1989.5039401469346,593.1219590139544,POINT (135.3266971 36.46373672)
1671,1671,149.49,2519.603685,338.4,3855325.67,166,135.3444733,36.46373672,0.14757498183658233,0.10332599015422825,1155.9863279804656,344.6770272468395,POINT (135.3444733 36.46373672)
1672,1672,96.85,2519.603685,213.2857143,1634615.385,135,135.3622495,36.46373672,0.0023424600291521,-0.0018219176654469434,484.5503021310394,144.54343055587066,POINT (135.3622495 36.46373672)
